cflo,mmus,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_025264762.1,NP_113582.1,2.00E-151,474,0,635
XP_025264762.1,XP_006504693.1,7.00E-153,475,0,593
XP_025264762.1,XP_006504694.1,6.00E-153,473,3.00E-171,519
XP_025264762.1,XP_006504695.1,3.00E-154,474,2.00E-160,489
XP_025264762.1,XP_030110787.1,6.00E-153,473,3.00E-171,519
XP_025264762.1,XP_030110788.1,3.00E-154,474,2.00E-160,489
XP_025264762.1,XP_030110789.1,3.00E-154,474,2.00E-160,489
XP_025264762.1,XP_030110790.1,1.00E-155,478,5.00E-162,492
XP_025264764.1,NP_032256.3,0,647,0,652
XP_025264764.1,XP_006498847.1,0,647,0,647
XP_025264768.1,NP_032256.3,0,648,0,652
XP_025264768.1,XP_006498847.1,0,647,0,647
XP_025264771.1,NP_032256.3,0,647,0,652
XP_025264771.1,XP_006498847.1,0,647,0,647
XP_025264772.1,NP_031814.2,0,603,0,605
XP_025264772.1,XP_006498720.1,0,603,0,605
XP_025264772.1,XP_011237574.1,0,603,0,605
XP_025264772.1,XP_030102934.1,0,603,0,605
XP_025264772.1,XP_030102935.1,0,603,0,605
XP_025264772.1,XP_030102936.1,0,603,0,605
XP_025264774.1,NP_032256.3,0,647,0,652
XP_025264774.1,XP_006498847.1,0,647,0,647
XP_025264775.1,NP_001157136.1,1.00E-15,78.6,2.00E-14,72.4
XP_025264775.1,NP_001157139.1,1.00E-15,78.6,3.00E-14,72
XP_025264775.1,NP_001157140.1,8.00E-16,78.6,2.00E-14,72.4
XP_025264775.1,NP_001157141.1,9.00E-16,78.6,2.00E-14,72.8
XP_025264775.1,NP_001157142.1,7.00E-16,78.6,9.00E-15,73.2
XP_025264775.1,NP_001334475.1,9.00E-16,78.6,2.00E-14,72.4
XP_025264775.1,NP_001334477.1,8.00E-16,78.6,1.00E-14,72.8
XP_025264775.1,NP_001334480.1,7.00E-16,78.6,6.00E-15,73.6
XP_025264775.1,NP_035750.2,8.00E-16,78.6,8.00E-15,73.6
XP_025264775.1,XP_006508648.1,9.00E-16,78.6,1.00E-14,72.8
XP_025264775.1,XP_006508651.1,8.00E-16,78.6,1.00E-14,73.2
XP_025264775.1,XP_006508653.1,8.00E-16,78.6,1.00E-14,73.2
XP_025264776.1,NP_001157136.1,1.00E-15,78.6,2.00E-14,72.4
XP_025264776.1,NP_001157139.1,1.00E-15,78.6,3.00E-14,72
XP_025264776.1,NP_001157140.1,8.00E-16,78.6,2.00E-14,72.4
XP_025264776.1,NP_001157141.1,9.00E-16,78.6,2.00E-14,72.8
XP_025264776.1,NP_001157142.1,7.00E-16,78.6,9.00E-15,73.2
XP_025264776.1,NP_001334475.1,9.00E-16,78.6,2.00E-14,72.4
XP_025264776.1,NP_001334477.1,8.00E-16,78.6,1.00E-14,72.8
XP_025264776.1,NP_001334480.1,7.00E-16,78.6,6.00E-15,73.6
XP_025264776.1,NP_035750.2,8.00E-16,78.6,8.00E-15,73.6
XP_025264776.1,XP_006508648.1,9.00E-16,78.6,1.00E-14,72.8
XP_025264776.1,XP_006508651.1,8.00E-16,78.6,1.00E-14,73.2
XP_025264776.1,XP_006508653.1,8.00E-16,78.6,1.00E-14,73.2
XP_025264777.1,NP_032256.3,0,647,0,652
XP_025264777.1,XP_006498847.1,0,647,0,647
XP_025264778.1,NP_032256.3,0,647,0,652
XP_025264778.1,XP_006498847.1,0,647,0,647
XP_025264779.1,NP_032256.3,0,647,0,652
XP_025264779.1,XP_006498847.1,0,647,0,647
XP_025264780.1,NP_660250.1,6.00E-71,226,1.00E-75,237
XP_025264781.1,NP_660250.1,6.00E-70,222,2.00E-74,233
XP_025264783.1,NP_032256.3,0,647,0,652
XP_025264783.1,XP_006498847.1,0,647,0,647
XP_025264789.1,NP_032256.3,0,647,0,652
XP_025264789.1,XP_006498847.1,0,647,0,647
XP_025264790.1,NP_082324.1,2.00E-91,280,5.00E-92,280
XP_025264790.1,XP_006534336.1,2.00E-91,280,5.00E-92,280
XP_025264792.1,NP_001123621.1,0,1125,0,1125
XP_025264792.1,NP_081075.3,0,1125,0,1125
XP_025264792.1,XP_006520084.1,0,1127,0,1125
XP_025264793.1,NP_032256.3,0,647,0,652
XP_025264793.1,XP_006498847.1,0,647,0,647
XP_025264794.1,NP_001334296.1,3.00E-155,509,4.00E-154,504
XP_025264794.1,NP_001334297.1,2.00E-155,509,3.00E-154,505
XP_025264794.1,NP_001346755.1,5.00E-156,511,1.00E-154,506
XP_025264794.1,NP_001346758.1,5.00E-155,506,2.00E-154,503
XP_025264794.1,NP_001346759.1,1.00E-155,510,2.00E-154,505
XP_025264794.1,NP_001346763.1,2.00E-155,509,5.00E-154,504
XP_025264794.1,XP_011247772.1,4.00E-155,510,1.00E-153,505
XP_025264794.1,XP_011247773.1,4.00E-155,509,5.00E-154,505
XP_025264794.1,XP_011247774.1,3.00E-155,509,6.00E-154,504
XP_025264794.1,XP_011247776.1,1.00E-155,510,2.00E-154,505
XP_025264794.1,XP_011247777.1,5.00E-155,508,4.00E-154,504
XP_025264794.1,XP_017176408.1,2.00E-155,509,3.00E-154,505
XP_025264794.1,XP_017176410.1,1.00E-155,509,2.00E-154,505
XP_025264794.1,XP_030110427.1,3.00E-155,510,7.00E-154,505
XP_025264795.1,NP_001334296.1,1.00E-155,509,2.00E-154,505
XP_025264795.1,NP_001334297.1,1.00E-155,509,2.00E-154,505
XP_025264795.1,NP_001346755.1,2.00E-156,511,4.00E-155,506
XP_025264795.1,NP_001346758.1,2.00E-155,507,1.00E-154,503
XP_025264795.1,NP_001346759.1,2.00E-155,509,1.00E-154,506
XP_025264795.1,NP_001346763.1,2.00E-155,509,2.00E-154,505
XP_025264795.1,XP_011247772.1,3.00E-155,510,5.00E-154,505
XP_025264795.1,XP_011247773.1,3.00E-155,510,3.00E-154,505
XP_025264795.1,XP_011247774.1,2.00E-155,509,3.00E-154,505
XP_025264795.1,XP_011247776.1,2.00E-155,509,1.00E-154,506
XP_025264795.1,XP_011247777.1,3.00E-155,508,3.00E-154,504
XP_025264795.1,XP_017176408.1,1.00E-155,509,2.00E-154,505
XP_025264795.1,XP_017176410.1,1.00E-155,509,1.00E-154,505
XP_025264795.1,XP_030110427.1,3.00E-155,510,3.00E-154,506
XP_025264797.1,NP_542127.1,2.00E-92,270,7.00E-93,270
XP_025264798.1,NP_001334296.1,6.00E-156,509,1.00E-154,504
XP_025264798.1,NP_001334297.1,5.00E-156,509,8.00E-155,504
XP_025264798.1,NP_001346755.1,9.00E-157,511,2.00E-155,506
XP_025264798.1,NP_001346758.1,9.00E-156,507,1.00E-154,502
XP_025264798.1,NP_001346759.1,4.00E-156,509,7.00E-155,504
XP_025264798.1,NP_001346763.1,7.00E-156,509,1.00E-154,504
XP_025264798.1,XP_006531189.1,2.00E-152,499,1.00E-151,496
XP_025264798.1,XP_006531190.1,2.00E-152,499,1.00E-151,496
XP_025264798.1,XP_006531191.1,2.00E-152,499,1.00E-151,496
XP_025264798.1,XP_011246717.1,2.00E-154,499,8.00E-154,496
XP_025264798.1,XP_011247772.1,1.00E-155,509,2.00E-154,505
XP_025264798.1,XP_011247773.1,7.00E-156,510,1.00E-154,505
XP_025264798.1,XP_011247774.1,8.00E-156,509,1.00E-154,504
XP_025264798.1,XP_011247776.1,4.00E-156,509,7.00E-155,504
XP_025264798.1,XP_011247777.1,2.00E-155,507,2.00E-154,503
XP_025264798.1,XP_017176408.1,5.00E-156,509,8.00E-155,504
XP_025264798.1,XP_017176410.1,2.00E-156,510,5.00E-155,505
XP_025264798.1,XP_030099491.1,2.00E-152,499,1.00E-151,496
XP_025264798.1,XP_030110427.1,9.00E-156,510,2.00E-154,505
XP_025264808.1,NP_001071099.1,3.00E-162,476,9.00E-163,476
XP_025264808.1,NP_780362.2,3.00E-162,476,9.00E-163,476
XP_025264812.1,NP_077785.2,2.00E-79,253,6.00E-80,253
XP_025264812.1,XP_006500428.1,5.00E-80,253,1.00E-80,253
XP_025264813.1,NP_077785.2,2.00E-79,253,6.00E-80,253
XP_025264813.1,XP_006500428.1,5.00E-80,253,1.00E-80,253
XP_025264814.1,NP_077785.2,2.00E-79,253,6.00E-80,253
XP_025264814.1,XP_006500428.1,5.00E-80,253,1.00E-80,253
XP_025264815.1,NP_077785.2,6.00E-81,257,1.00E-81,258
XP_025264815.1,XP_006500428.1,6.00E-81,255,2.00E-81,255
XP_025264816.1,NP_077785.2,6.00E-81,257,1.00E-81,258
XP_025264816.1,XP_006500428.1,6.00E-81,255,2.00E-81,255
XP_025264817.1,NP_077785.2,9.00E-81,256,2.00E-81,256
XP_025264817.1,XP_006500428.1,1.00E-81,256,4.00E-82,256
XP_025264818.1,NP_077785.2,5.00E-80,254,1.00E-80,254
XP_025264818.1,XP_006500428.1,1.00E-80,254,4.00E-81,254
XP_025264819.1,NP_077785.2,5.00E-80,254,1.00E-80,254
XP_025264819.1,XP_006500428.1,1.00E-80,254,4.00E-81,254
XP_025264821.1,NP_082660.1,2.00E-27,119,2.00E-25,112
XP_025264821.1,XP_006511967.1,2.00E-27,119,2.00E-25,112
XP_025264821.1,XP_011241227.1,2.00E-27,119,2.00E-25,112
XP_025264822.1,NP_058093.2,6.00E-104,333,4.00E-103,330
XP_025264823.1,NP_058093.2,6.00E-104,333,4.00E-103,330
XP_025264825.1,NP_001343947.1,0,569,0,555
XP_025264825.1,NP_001343948.1,0,569,0,555
XP_025264825.1,NP_001343949.1,0,552,0,538
XP_025264825.1,NP_109646.2,0,569,0,555
XP_025264825.1,XP_006504259.1,0,551,1.00E-180,537
XP_025264825.1,XP_006504260.1,0,551,1.00E-180,537
XP_025264825.1,XP_006504262.1,0,553,0,538
XP_025264825.1,XP_006504263.1,0,551,0,537
XP_025264825.1,XP_011239103.1,0,551,1.00E-180,537
XP_025264825.1,XP_017176668.1,0,551,1.00E-180,537
XP_025264827.1,XP_017174178.1,1.00E-112,367,5.00E-111,362
XP_025264827.1,XP_030107427.1,1.00E-112,367,5.00E-111,362
XP_025264832.1,NP_061271.1,4.00E-108,328,2.00E-112,338
XP_025264832.1,NP_775090.1,1.00E-106,326,2.00E-111,337
XP_025264832.1,XP_017173744.1,4.00E-106,326,8.00E-111,337
XP_025264832.1,XP_017173746.1,1.00E-107,328,1.00E-111,338
XP_025264832.1,XP_030106857.1,2.00E-107,330,3.00E-112,342
XP_025264833.1,NP_079673.2,3.00E-26,98.2,1.00E-26,98.2
XP_025264835.1,NP_034451.1,4.00E-123,359,1.00E-123,359
XP_025264837.1,NP_062361.1,5.00E-81,265,6.00E-92,292
XP_025264853.1,NP_077178.1,1.00E-109,323,4.00E-110,323
XP_025264883.1,NP_665834.1,3.00E-118,364,6.00E-119,365
XP_025264883.1,XP_006511164.1,2.00E-115,357,6.00E-116,357
XP_025264883.1,XP_006511165.1,1.00E-118,365,4.00E-119,365
XP_025264896.1,NP_001013848.1,2.00E-40,141,1.00E-38,135
XP_025264896.1,NP_082483.1,1.00E-41,144,1.00E-40,139
XP_025264896.1,XP_006519280.1,2.00E-40,141,1.00E-38,135
XP_025264896.1,XP_006534368.1,4.00E-41,144,7.00E-40,139
XP_025264896.1,XP_006534369.1,1.00E-41,144,2.00E-40,140
XP_025264897.1,NP_001013848.1,2.00E-40,141,1.00E-38,135
XP_025264897.1,NP_082483.1,1.00E-41,144,1.00E-40,139
XP_025264897.1,XP_006519280.1,2.00E-40,141,1.00E-38,135
XP_025264897.1,XP_006534368.1,4.00E-41,144,7.00E-40,139
XP_025264897.1,XP_006534369.1,1.00E-41,144,2.00E-40,140
XP_025264899.1,NP_997184.1,4.00E-16,74.3,9.00E-13,63.2
XP_025264900.1,NP_001034089.1,0,1175,0,1188
XP_025264900.1,NP_032473.2,0,1175,0,1188
XP_025264900.1,NP_032474.2,0,1197,0,1207
XP_025264900.1,NP_032475.2,0,1162,0,1206
XP_025264900.1,XP_030100779.1,0,1175,0,1188
XP_025264910.1,NP_031525.3,0,822,0,823
XP_025264910.1,XP_011240687.1,0,821,0,822
XP_025264913.1,NP_001070963.1,2.00E-124,399,5.00E-127,404
XP_025264920.1,NP_035804.2,3.00E-50,184,8.00E-51,184
XP_025264920.1,XP_006501372.3,3.00E-50,184,9.00E-51,184
XP_025264920.1,XP_006501373.1,3.00E-50,184,8.00E-51,184
XP_025264942.1,NP_694719.2,3.00E-67,229,3.00E-70,235
XP_025264943.1,NP_694719.2,1.00E-67,229,2.00E-70,235
XP_025264944.1,NP_694719.2,6.00E-68,229,5.00E-71,235
XP_025264947.1,NP_033153.2,3.00E-121,359,2.00E-122,361
XP_025264947.1,NP_033154.2,1.00E-118,352,4.00E-119,352
XP_025264947.1,NP_077770.1,6.00E-120,356,1.00E-120,357
XP_025264948.1,NP_033153.2,3.00E-121,359,2.00E-122,361
XP_025264948.1,NP_033154.2,1.00E-118,352,4.00E-119,352
XP_025264948.1,NP_077770.1,6.00E-120,356,1.00E-120,357
XP_025264949.1,NP_033153.2,3.00E-121,359,2.00E-122,361
XP_025264949.1,NP_033154.2,1.00E-118,352,4.00E-119,352
XP_025264949.1,NP_077770.1,6.00E-120,356,1.00E-120,357
XP_025264959.1,NP_035175.1,2.00E-125,362,7.00E-126,362
XP_025264967.1,NP_082636.3,5.00E-41,151,2.00E-41,151
XP_025264967.1,XP_006534384.1,2.00E-38,144,7.00E-39,144
XP_025264970.1,NP_001076444.1,3.00E-88,270,9.00E-89,270
XP_025264973.1,NP_001347027.1,6.00E-116,345,2.00E-116,345
XP_025264973.1,NP_083768.4,7.00E-116,345,2.00E-116,345
XP_025264973.1,NP_848482.1,1.00E-122,362,3.00E-124,365
XP_025264973.1,XP_006509548.1,1.00E-122,362,3.00E-124,365
XP_025264973.1,XP_030103949.1,1.00E-114,345,1.00E-115,347
XP_025264973.1,XP_030103950.1,9.00E-115,345,1.00E-115,346
XP_025264978.1,NP_598756.1,1.00E-164,472,4.00E-165,472
XP_025264979.1,NP_780628.3,4.00E-105,337,8.00E-117,366
XP_025264980.1,NP_001277974.1,0,746,0,761
XP_025264980.1,NP_001298001.1,0,770,0,771
XP_025264980.1,NP_001333569.1,0,768,0,769
XP_025264980.1,NP_001348054.1,0,770,0,771
XP_025264980.1,NP_032200.2,0,770,0,771
XP_025264980.1,NP_796302.2,0,769,0,770
XP_025264980.1,XP_006505052.1,0,770,0,771
XP_025264980.1,XP_006505053.1,0,770,0,771
XP_025264980.1,XP_006505054.1,0,770,0,771
XP_025264980.1,XP_006505359.1,0,769,0,771
XP_025264980.1,XP_006505361.1,0,768,0,769
XP_025264980.1,XP_006505363.1,0,768,0,770
XP_025264980.1,XP_006505364.1,0,769,0,770
XP_025264980.1,XP_006524380.1,0,746,0,761
XP_025264980.1,XP_011244777.1,0,746,0,761
XP_025264980.1,XP_017176787.1,0,769,0,771
XP_025264980.1,XP_030111034.1,0,770,0,771
XP_025264981.1,NP_080016.1,5.00E-34,131,6.00E-38,140
XP_025264983.1,NP_001277974.1,0,745,0,761
XP_025264983.1,NP_001298001.1,0,770,0,771
XP_025264983.1,NP_001333569.1,0,768,0,770
XP_025264983.1,NP_001348054.1,0,770,0,771
XP_025264983.1,NP_032200.2,0,770,0,771
XP_025264983.1,NP_796302.2,0,768,0,770
XP_025264983.1,XP_006505052.1,0,770,0,771
XP_025264983.1,XP_006505053.1,0,770,0,771
XP_025264983.1,XP_006505054.1,0,770,0,771
XP_025264983.1,XP_006505359.1,0,769,0,770
XP_025264983.1,XP_006505361.1,0,768,0,770
XP_025264983.1,XP_006505363.1,0,769,0,770
XP_025264983.1,XP_006505364.1,0,768,0,769
XP_025264983.1,XP_006505365.1,0,732,0,734
XP_025264983.1,XP_006524380.1,0,745,0,761
XP_025264983.1,XP_011244777.1,0,745,0,761
XP_025264983.1,XP_017176787.1,0,769,0,770
XP_025264983.1,XP_030111034.1,0,770,0,771
XP_025264986.1,NP_001076800.1,2.00E-80,276,7.00E-81,276
XP_025264986.1,NP_001263335.1,1.00E-82,282,4.00E-83,282
XP_025264986.1,NP_765982.2,4.00E-83,283,1.00E-83,283
XP_025264988.1,NP_001277974.1,0,748,0,761
XP_025264988.1,NP_001298001.1,0,771,0,771
XP_025264988.1,NP_001333569.1,0,769,0,769
XP_025264988.1,NP_001348054.1,0,771,0,771
XP_025264988.1,NP_032200.2,0,771,0,771
XP_025264988.1,NP_796302.2,0,770,0,770
XP_025264988.1,XP_006505052.1,0,771,0,771
XP_025264988.1,XP_006505053.1,0,771,0,771
XP_025264988.1,XP_006505054.1,0,771,0,771
XP_025264988.1,XP_006505359.1,0,770,0,770
XP_025264988.1,XP_006505361.1,0,769,0,769
XP_025264988.1,XP_006505363.1,0,769,0,769
XP_025264988.1,XP_006505364.1,0,770,0,770
XP_025264988.1,XP_006505365.1,0,734,0,734
XP_025264988.1,XP_006524380.1,0,748,0,761
XP_025264988.1,XP_011244777.1,0,748,0,761
XP_025264988.1,XP_017176787.1,0,770,0,770
XP_025264988.1,XP_030111034.1,0,771,0,771
XP_025264990.1,NP_001028632.1,4.00E-83,285,7.00E-74,258
XP_025264991.1,NP_001028632.1,4.00E-83,285,7.00E-74,258
XP_025264992.1,NP_001028632.1,4.00E-83,285,7.00E-74,258
XP_025264993.1,NP_001156496.1,0,1657,0,1730
XP_025264993.1,NP_001156497.1,0,1666,0,1739
XP_025264993.1,NP_700444.2,0,1667,0,1739
XP_025264993.1,XP_006514031.1,0,1662,0,1734
XP_025264993.1,XP_006514032.1,0,1662,0,1732
XP_025264993.1,XP_006514033.1,0,1662,0,1735
XP_025264993.1,XP_011241835.1,0,1656,0,1729
XP_025264993.1,XP_017169554.1,0,1606,0,1677
XP_025264994.1,NP_001156496.1,0,1652,0,1722
XP_025264994.1,NP_001156497.1,0,1662,0,1734
XP_025264994.1,NP_700444.2,0,1663,0,1734
XP_025264994.1,XP_006514031.1,0,1657,0,1726
XP_025264994.1,XP_006514032.1,0,1657,0,1727
XP_025264994.1,XP_006514033.1,0,1657,0,1729
XP_025264994.1,XP_011241835.1,0,1652,0,1724
XP_025264994.1,XP_017169554.1,0,1601,0,1673
XP_025264995.1,NP_001074534.1,1.00E-15,78.6,4.00E-16,78.6
XP_025264995.1,NP_001348394.1,2.00E-15,78.6,6.00E-16,78.6
XP_025264995.1,XP_030110623.1,4.00E-17,82.4,1.00E-17,82.4
XP_025264995.1,XP_030110624.1,4.00E-17,82.4,1.00E-17,82.4
XP_025264998.1,NP_033817.1,3.00E-97,297,7.00E-98,297
XP_025264999.1,NP_033605.1,9.00E-91,289,8.00E-96,301
XP_025265000.1,NP_898988.2,4.00E-161,471,2.00E-170,494
XP_025265010.1,NP_082416.2,2.00E-93,299,6.00E-100,315
XP_025265014.1,NP_001003916.1,3.00E-69,218,3.00E-69,216
XP_025265014.1,XP_011245889.1,4.00E-67,212,6.00E-67,210
XP_025265033.1,NP_081616.1,2.00E-79,254,6.00E-80,254
XP_025265033.1,XP_006527396.1,2.00E-79,254,6.00E-80,254
XP_025265035.1,NP_001104570.1,8.00E-88,277,1.00E-85,270
XP_025265035.1,NP_067435.3,8.00E-88,277,1.00E-85,270
XP_025265035.1,NP_080610.1,3.00E-89,281,9.00E-89,278
XP_025265035.1,XP_017173769.1,3.00E-89,281,9.00E-89,278
XP_025265036.1,NP_001104570.1,8.00E-88,277,1.00E-85,270
XP_025265036.1,NP_067435.3,8.00E-88,277,1.00E-85,270
XP_025265036.1,NP_080610.1,3.00E-89,281,9.00E-89,278
XP_025265036.1,XP_017173769.1,3.00E-89,281,9.00E-89,278
XP_025265037.1,NP_001104570.1,8.00E-88,277,1.00E-85,270
XP_025265037.1,NP_067435.3,8.00E-88,277,1.00E-85,270
XP_025265037.1,NP_080610.1,3.00E-89,281,9.00E-89,278
XP_025265037.1,XP_017173769.1,3.00E-89,281,9.00E-89,278
XP_025265038.1,NP_001104570.1,4.00E-88,277,7.00E-86,270
XP_025265038.1,NP_067435.3,4.00E-88,277,7.00E-86,270
XP_025265038.1,NP_080610.1,2.00E-89,281,8.00E-89,278
XP_025265038.1,XP_017173769.1,2.00E-89,281,8.00E-89,278
XP_025265042.1,NP_080610.1,3.00E-80,265,5.00E-81,265
XP_025265042.1,XP_017173769.1,3.00E-80,265,5.00E-81,265
XP_025265043.1,NP_080610.1,4.00E-87,276,1.00E-87,276
XP_025265043.1,NP_766425.1,5.00E-83,265,1.00E-83,265
XP_025265043.1,XP_017173769.1,4.00E-87,276,1.00E-87,276
XP_025265046.1,NP_080610.1,1.00E-83,266,4.00E-84,266
XP_025265046.1,XP_017173769.1,1.00E-83,266,4.00E-84,266
XP_025265047.1,NP_080610.1,7.00E-83,265,2.00E-83,265
XP_025265047.1,XP_017173769.1,7.00E-83,265,2.00E-83,265
XP_025265082.1,XP_006503348.1,3.00E-80,270,4.00E-77,260
XP_025265082.1,XP_011238889.1,3.00E-80,270,4.00E-77,260
XP_025265082.1,XP_011238890.1,3.00E-80,270,4.00E-77,260
XP_025265086.1,NP_033114.3,0,1213,0,1214
XP_025265088.1,NP_035790.1,5.00E-29,105,1.00E-29,105
XP_025265107.1,XP_006519313.1,7.00E-90,280,2.00E-90,280
XP_025265108.1,XP_030103565.1,2.00E-92,283,8.00E-93,283
XP_025265112.1,NP_932136.2,6.00E-53,197,2.00E-53,197
XP_025265112.1,XP_006526886.1,1.00E-52,196,3.00E-53,196
XP_025265112.1,XP_006526887.1,1.00E-52,196,3.00E-53,196
XP_025265112.1,XP_006526888.1,9.00E-54,197,2.00E-54,197
XP_025265112.1,XP_017173595.1,3.00E-53,197,7.00E-54,197
XP_025265114.1,NP_031769.2,2.00E-173,562,0,616
XP_025265115.1,NP_001136424.1,2.00E-141,418,4.00E-142,418
XP_025265115.1,NP_001153850.1,3.00E-146,432,6.00E-147,433
XP_025265115.1,NP_001153851.1,8.00E-147,433,2.00E-147,433
XP_025265115.1,XP_006502275.1,2.00E-141,418,4.00E-142,418
XP_025265116.1,NP_001136424.1,4.00E-142,417,9.00E-143,418
XP_025265116.1,NP_001153850.1,1.00E-146,431,2.00E-147,432
XP_025265116.1,NP_001153851.1,3.00E-147,432,7.00E-148,432
XP_025265116.1,XP_006502275.1,4.00E-142,417,9.00E-143,418
XP_025265121.1,NP_001306076.1,4.00E-34,139,2.00E-34,139
XP_025265121.1,XP_006512376.1,7.00E-39,145,1.00E-39,145
XP_025265121.1,XP_017167884.1,3.00E-34,139,2.00E-34,139
XP_025265136.1,NP_034894.2,0,820,0,816
XP_025265136.1,XP_006530810.1,0,813,0,810
XP_025265137.1,NP_034894.2,0,821,0,818
XP_025265137.1,XP_006530810.1,0,814,0,811
XP_025265143.1,NP_001157827.1,7.00E-15,73.9,2.00E-15,73.9
XP_025265143.1,NP_079857.3,7.00E-15,73.9,2.00E-15,73.9
XP_025265146.1,NP_001014981.1,0,1060,0,1054
XP_025265146.1,NP_001347766.1,0,1076,0,1069
XP_025265147.1,NP_001297690.1,1.00E-37,131,3.00E-38,131
XP_025265149.1,NP_001014981.1,0,1059,0,1053
XP_025265149.1,NP_001347766.1,0,1076,0,1069
XP_025265152.1,NP_001014981.1,0,1068,0,1060
XP_025265152.1,NP_001347766.1,0,1084,0,1076
XP_025265154.1,NP_001014981.1,0,1060,0,1052
XP_025265154.1,NP_001347766.1,0,1076,0,1067
XP_025265158.1,NP_001020476.1,7.00E-109,337,1.00E-109,338
XP_025265158.1,NP_001116420.1,5.00E-112,345,5.00E-113,346
XP_025265158.1,NP_001273269.1,2.00E-108,336,4.00E-109,337
XP_025265158.1,NP_001288603.1,1.00E-111,344,2.00E-112,345
XP_025265158.1,NP_033360.2,3.00E-108,336,4.00E-109,337
XP_025265158.1,NP_035677.2,1.00E-111,344,2.00E-112,345
XP_025265158.1,NP_945198.2,9.00E-112,345,2.00E-113,347
XP_025265158.1,XP_006495554.1,4.00E-108,336,5.00E-109,337
XP_025265158.1,XP_006495557.1,3.00E-108,336,4.00E-109,337
XP_025265158.1,XP_006495558.1,2.00E-108,336,3.00E-109,337
XP_025265158.1,XP_006516965.1,5.00E-112,345,6.00E-113,346
XP_025265158.1,XP_006516966.1,4.00E-112,345,4.00E-113,346
XP_025265158.1,XP_017170968.1,1.00E-111,345,2.00E-112,345
XP_025265158.1,XP_030103084.1,1.00E-111,346,1.00E-112,347
XP_025265158.1,XP_030108695.1,4.00E-108,336,6.00E-109,337
XP_025265158.1,XP_030108697.1,2.00E-108,336,3.00E-109,337
XP_025265159.1,NP_001020476.1,7.00E-109,337,1.00E-109,338
XP_025265159.1,NP_001116420.1,5.00E-112,345,5.00E-113,346
XP_025265159.1,NP_001273269.1,2.00E-108,336,4.00E-109,337
XP_025265159.1,NP_001288603.1,1.00E-111,344,2.00E-112,345
XP_025265159.1,NP_033360.2,3.00E-108,336,4.00E-109,337
XP_025265159.1,NP_035677.2,1.00E-111,344,2.00E-112,345
XP_025265159.1,NP_945198.2,9.00E-112,345,2.00E-113,347
XP_025265159.1,XP_006495554.1,4.00E-108,336,5.00E-109,337
XP_025265159.1,XP_006495557.1,3.00E-108,336,4.00E-109,337
XP_025265159.1,XP_006495558.1,2.00E-108,336,3.00E-109,337
XP_025265159.1,XP_006516965.1,5.00E-112,345,6.00E-113,346
XP_025265159.1,XP_006516966.1,4.00E-112,345,4.00E-113,346
XP_025265159.1,XP_017170968.1,1.00E-111,345,2.00E-112,345
XP_025265159.1,XP_030103084.1,1.00E-111,346,1.00E-112,347
XP_025265159.1,XP_030108695.1,4.00E-108,336,6.00E-109,337
XP_025265159.1,XP_030108697.1,2.00E-108,336,3.00E-109,337
XP_025265160.1,NP_001020476.1,3.00E-109,337,5.00E-110,338
XP_025265160.1,NP_001116420.1,2.00E-112,345,2.00E-113,347
XP_025265160.1,NP_001273269.1,1.00E-108,337,1.00E-109,337
XP_025265160.1,NP_001288603.1,6.00E-112,345,4.00E-113,346
XP_025265160.1,NP_033360.2,1.00E-108,337,1.00E-109,338
XP_025265160.1,NP_035677.2,6.00E-112,345,4.00E-113,346
XP_025265160.1,NP_945198.2,3.00E-112,346,3.00E-114,349
XP_025265160.1,XP_006495554.1,1.00E-108,337,2.00E-109,338
XP_025265160.1,XP_006495557.1,1.00E-108,337,9.00E-110,338
XP_025265160.1,XP_006495558.1,7.00E-109,337,9.00E-110,338
XP_025265160.1,XP_006516965.1,3.00E-112,345,2.00E-113,346
XP_025265160.1,XP_006516966.1,2.00E-112,345,2.00E-113,347
XP_025265160.1,XP_017170968.1,7.00E-112,345,7.00E-113,347
XP_025265160.1,XP_030103084.1,3.00E-112,347,4.00E-113,348
XP_025265160.1,XP_030108695.1,1.00E-108,337,2.00E-109,338
XP_025265160.1,XP_030108697.1,7.00E-109,337,9.00E-110,338
XP_025265161.1,NP_001020476.1,2.00E-109,338,5.00E-110,338
XP_025265161.1,NP_001116420.1,2.00E-112,345,1.00E-113,347
XP_025265161.1,NP_001273269.1,1.00E-108,336,9.00E-110,337
XP_025265161.1,NP_001288603.1,3.00E-112,345,3.00E-113,346
XP_025265161.1,NP_033360.2,8.00E-109,337,9.00E-110,338
XP_025265161.1,NP_035677.2,3.00E-112,345,3.00E-113,346
XP_025265161.1,NP_945198.2,3.00E-112,345,3.00E-114,348
XP_025265161.1,XP_006495554.1,1.00E-108,337,2.00E-109,338
XP_025265161.1,XP_006495557.1,9.00E-109,337,9.00E-110,338
XP_025265161.1,XP_006495558.1,4.00E-109,337,7.00E-110,338
XP_025265161.1,XP_006516965.1,2.00E-112,345,2.00E-113,346
XP_025265161.1,XP_006516966.1,1.00E-112,345,2.00E-113,346
XP_025265161.1,XP_017170968.1,6.00E-112,345,6.00E-113,346
XP_025265161.1,XP_030103084.1,3.00E-112,346,3.00E-113,347
XP_025265161.1,XP_030108695.1,1.00E-108,337,2.00E-109,337
