cflo,sinv,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_025264262.1,XP_025989221.1,0,2839,0,2891
XP_025264263.1,XP_025991723.1,0,834,0,845
XP_025264264.1,XP_025991724.1,0,758,0,769
XP_025264265.1,XP_011168252.1,0,3091,0,3109
XP_025264265.1,XP_011168255.1,0,3024,0,3041
XP_025264265.1,XP_025991718.1,0,3130,0,3148
XP_025264265.1,XP_025991719.1,0,3130,0,3148
XP_025264265.1,XP_025991720.1,0,3122,0,3138
XP_025264266.1,XP_011168252.1,0,3091,0,3109
XP_025264266.1,XP_011168255.1,0,3024,0,3041
XP_025264266.1,XP_025991718.1,0,3130,0,3148
XP_025264266.1,XP_025991719.1,0,3130,0,3148
XP_025264266.1,XP_025991720.1,0,3122,0,3138
XP_025264267.1,XP_011168252.1,0,3081,0,3101
XP_025264267.1,XP_011168255.1,0,3015,0,3032
XP_025264267.1,XP_025991718.1,0,3122,0,3138
XP_025264267.1,XP_025991719.1,0,3122,0,3138
XP_025264267.1,XP_025991720.1,0,3128,0,3146
XP_025264268.1,XP_011168252.1,0,3100,0,3116
XP_025264268.1,XP_011168255.1,0,2998,0,3017
XP_025264268.1,XP_011168256.1,0,2992,0,3011
XP_025264268.1,XP_025991718.1,0,3091,0,3109
XP_025264268.1,XP_025991719.1,0,3091,0,3109
XP_025264268.1,XP_025991720.1,0,3081,0,3101
XP_025264269.1,XP_011168252.1,0,2998,0,3017
XP_025264269.1,XP_011168255.1,0,3044,0,3062
XP_025264269.1,XP_011168256.1,0,3005,0,3023
XP_025264269.1,XP_025991718.1,0,3022,0,3042
XP_025264269.1,XP_025991719.1,0,3022,0,3042
XP_025264269.1,XP_025991720.1,0,3012,0,3033
XP_025264270.1,XP_011168252.1,0,2993,0,3012
XP_025264270.1,XP_011168255.1,0,3005,0,3023
XP_025264270.1,XP_011168256.1,0,3013,0,3033
XP_025264271.1,XP_025991721.1,0,2754,0,2754
XP_025264272.1,XP_025991721.1,0,2754,0,2754
XP_025264273.1,XP_011161794.1,0,1311,0,1311
XP_025264273.1,XP_011161795.1,0,1343,0,1343
XP_025264273.1,XP_011161796.1,0,1306,0,1306
XP_025264276.1,XP_011163504.1,0,750,0,781
XP_025264276.1,XP_011163505.1,0,750,0,781
XP_025264276.1,XP_011163508.1,0,750,0,781
XP_025264276.1,XP_011163509.1,0,751,0,783
XP_025264276.1,XP_011163510.1,0,750,0,781
XP_025264276.1,XP_011163512.1,0,749,0,781
XP_025264276.1,XP_011163513.2,0,749,0,782
XP_025264276.1,XP_025992942.1,0,755,0,787
XP_025264276.1,XP_025992944.1,0,751,0,782
XP_025264276.1,XP_025992945.1,0,749,0,781
XP_025264286.1,XP_011156769.1,0,2690,0,2690
XP_025264286.1,XP_025990947.1,0,2690,0,2690
XP_025264286.1,XP_025990948.1,0,2690,0,2690
XP_025264289.1,XP_011164283.1,0,836,0,878
XP_025264289.1,XP_011164284.1,0,836,0,879
XP_025264293.1,XP_011156769.1,0,2690,0,2690
XP_025264293.1,XP_025990947.1,0,2690,0,2690
XP_025264293.1,XP_025990948.1,0,2690,0,2690
XP_025264297.1,XP_011156769.1,0,2690,0,2690
XP_025264297.1,XP_025990947.1,0,2690,0,2690
XP_025264297.1,XP_025990948.1,0,2690,0,2690
XP_025264304.1,XP_011166552.1,0,556,0,556
XP_025264304.1,XP_025995502.1,0,556,0,556
XP_025264307.1,XP_011173402.1,8.00E-64,204,5.00E-64,204
XP_025264313.1,NP_001291531.1,0,671,0,654
XP_025264314.1,NP_001291531.1,0,676,0,658
XP_025264316.1,NP_001291531.1,0,654,0,654
XP_025264319.1,NP_001291531.1,0,665,0,647
XP_025264332.1,XP_025997234.1,5.00E-97,285,5.00E-97,285
XP_025264334.1,XP_011171895.1,1.00E-170,505,1.00E-167,498
XP_025264339.1,XP_011158168.2,1.00E-105,307,2.00E-105,307
XP_025264340.1,XP_025997004.1,2.00E-43,149,1.00E-43,149
XP_025264341.1,XP_025993610.1,6.00E-60,185,1.00E-59,185
XP_025264343.1,XP_011172676.2,0,595,0,595
XP_025264344.1,XP_025992926.1,4.00E-128,371,5.00E-128,371
XP_025264346.1,XP_025989560.1,2.00E-95,293,3.00E-88,274
XP_025264347.1,XP_025992926.1,2.00E-129,374,2.00E-129,374
XP_025264348.1,XP_025992926.1,2.00E-129,374,2.00E-129,374
XP_025264349.1,XP_025992926.1,2.00E-129,374,2.00E-129,374
XP_025264352.1,XP_011169961.1,2.00E-58,189,1.00E-50,170
XP_025264352.1,XP_011169962.1,2.00E-58,189,1.00E-50,170
XP_025264353.1,XP_011169963.1,0,521,2.00E-170,486
XP_025264354.1,XP_011164235.1,0,587,0,594
XP_025264355.1,XP_025996429.1,4.00E-26,99,7.00E-24,93.6
XP_025264357.1,XP_011166240.1,1.00E-48,157,2.00E-48,157
XP_025264358.1,XP_011163010.1,0,596,0,596
XP_025264358.1,XP_011163011.1,0,580,0,580
XP_025264360.1,XP_011157692.1,0,748,0,748
XP_025264360.1,XP_011157701.1,0,748,0,748
XP_025264362.1,XP_025989094.1,0,553,0,553
XP_025264362.1,XP_025989095.1,0,553,0,553
XP_025264362.1,XP_025989096.1,0,553,0,553
XP_025264363.1,XP_025989094.1,0,553,0,553
XP_025264363.1,XP_025989095.1,0,553,0,553
XP_025264363.1,XP_025989096.1,0,553,0,553
XP_025264366.1,XP_025990919.1,0,884,0,973
XP_025264366.1,XP_025990920.1,0,873,0,962
XP_025264366.1,XP_025990921.1,0,900,0,991
XP_025264367.1,XP_025990919.1,0,872,0,961
XP_025264367.1,XP_025990920.1,0,879,0,965
XP_025264367.1,XP_025990921.1,0,889,0,979
XP_025264368.1,XP_025990919.1,0,870,0,960
XP_025264368.1,XP_025990920.1,0,859,0,947
XP_025264368.1,XP_025990921.1,0,886,0,977
XP_025264370.1,XP_011166238.1,0,1788,0,1788
XP_025264371.1,XP_011166235.1,0,726,0,754
XP_025264372.1,XP_011166235.1,0,726,0,754
XP_025264374.1,XP_025987728.1,0,909,0,909
XP_025264375.1,XP_025987728.1,0,887,0,887
XP_025264376.1,XP_025987728.1,0,884,0,884
XP_025264377.1,XP_025987728.1,0,877,0,877
XP_025264390.1,XP_025990922.1,7.00E-53,165,1.00E-52,165
XP_025264391.1,XP_011163830.1,0,1267,0,1268
XP_025264392.1,XP_025987115.1,0,3591,0,3591
XP_025264392.1,XP_025987116.1,0,3591,0,3591
XP_025264392.1,XP_025987117.1,0,3524,0,3524
XP_025264392.1,XP_025987119.1,0,3602,0,3602
XP_025264392.1,XP_025987120.1,0,3594,0,3594
XP_025264392.1,XP_025987121.1,0,3605,0,3605
XP_025264392.1,XP_025987122.1,0,3595,0,3595
XP_025264392.1,XP_025987123.1,0,3590,0,3590
XP_025264392.1,XP_025987124.1,0,3576,0,3576
XP_025264392.1,XP_025987125.1,0,3569,0,3569
XP_025264392.1,XP_025987126.1,0,3532,0,3532
XP_025264392.1,XP_025987127.1,0,3481,0,3481
XP_025264392.1,XP_025987128.1,0,3468,0,3468
XP_025264392.1,XP_025987131.1,0,3473,0,3473
XP_025264392.1,XP_025987132.1,0,3461,0,3461
XP_025264393.1,XP_025987115.1,0,3585,0,3585
XP_025264393.1,XP_025987116.1,0,3585,0,3585
XP_025264393.1,XP_025987117.1,0,3518,0,3518
XP_025264393.1,XP_025987119.1,0,3594,0,3594
XP_025264393.1,XP_025987120.1,0,3588,0,3588
XP_025264393.1,XP_025987121.1,0,3597,0,3597
XP_025264393.1,XP_025987122.1,0,3599,0,3599
XP_025264393.1,XP_025987123.1,0,3580,0,3580
XP_025264393.1,XP_025987124.1,0,3569,0,3569
XP_025264393.1,XP_025987125.1,0,3562,0,3562
XP_025264393.1,XP_025987126.1,0,3526,0,3526
XP_025264393.1,XP_025987127.1,0,3473,0,3473
XP_025264393.1,XP_025987128.1,0,3461,0,3461
XP_025264393.1,XP_025987131.1,0,3477,0,3477
XP_025264393.1,XP_025987132.1,0,3465,0,3465
XP_025264394.1,XP_025987127.1,0,3368,0,3368
XP_025264394.1,XP_025987128.1,0,3375,0,3375
XP_025264394.1,XP_025987130.1,0,3406,0,3406
XP_025264394.1,XP_025987131.1,0,3373,0,3373
XP_025264394.1,XP_025987132.1,0,3380,0,3380
XP_025264395.1,XP_025987115.1,0,3464,0,3464
XP_025264395.1,XP_025987116.1,0,3464,0,3464
XP_025264395.1,XP_025987117.1,0,3396,0,3396
XP_025264395.1,XP_025987119.1,0,3484,0,3484
XP_025264395.1,XP_025987120.1,0,3476,0,3476
XP_025264395.1,XP_025987121.1,0,3476,0,3476
XP_025264395.1,XP_025987122.1,0,3485,0,3485
XP_025264395.1,XP_025987123.1,0,3468,0,3468
XP_025264395.1,XP_025987124.1,0,3460,0,3460
XP_025264395.1,XP_025987125.1,0,3450,0,3450
XP_025264395.1,XP_025987126.1,0,3415,0,3415
XP_025264395.1,XP_025987127.1,0,3500,0,3500
XP_025264395.1,XP_025987128.1,0,3489,0,3489
XP_025264395.1,XP_025987130.1,0,3375,0,3375
XP_025264395.1,XP_025987131.1,0,3505,0,3505
XP_025264395.1,XP_025987132.1,0,3494,0,3494
XP_025264396.1,XP_025987115.1,0,3451,0,3451
XP_025264396.1,XP_025987116.1,0,3451,0,3451
XP_025264396.1,XP_025987117.1,0,3383,0,3383
XP_025264396.1,XP_025987119.1,0,3468,0,3468
XP_025264396.1,XP_025987120.1,0,3464,0,3464
XP_025264396.1,XP_025987121.1,0,3461,0,3461
XP_025264396.1,XP_025987122.1,0,3471,0,3471
XP_025264396.1,XP_025987123.1,0,3471,0,3471
XP_025264396.1,XP_025987124.1,0,3447,0,3447
XP_025264396.1,XP_025987125.1,0,3437,0,3437
XP_025264396.1,XP_025987126.1,0,3405,0,3405
XP_025264396.1,XP_025987127.1,0,3489,0,3489
XP_025264396.1,XP_025987128.1,0,3494,0,3494
XP_025264396.1,XP_025987130.1,0,3380,0,3380
XP_025264396.1,XP_025987131.1,0,3494,0,3494
XP_025264396.1,XP_025987132.1,0,3499,0,3499
XP_025264397.1,XP_011168731.1,0,1529,0,1607
XP_025264397.1,XP_011168732.1,0,1529,0,1607
XP_025264397.1,XP_011168733.1,0,1479,0,1557
XP_025264397.1,XP_025988269.1,0,1529,0,1607
XP_025264398.1,XP_011168731.1,0,1529,0,1607
XP_025264398.1,XP_011168732.1,0,1529,0,1607
XP_025264398.1,XP_011168733.1,0,1479,0,1557
XP_025264398.1,XP_025988269.1,0,1529,0,1607
XP_025264400.1,XP_011168726.1,0,752,0,752
XP_025264401.1,XP_011168726.1,0,752,0,752
XP_025264402.1,XP_025988275.1,2.00E-169,476,2.00E-169,476
XP_025264403.1,XP_011156000.1,0,3042,0,3042
XP_025264404.1,XP_011155996.1,0,776,0,776
XP_025264404.1,XP_011155997.1,0,775,0,775
XP_025264405.1,XP_011168743.1,0,2715,0,2760
XP_025264406.1,XP_011168713.1,0,1172,0,1172
XP_025264406.1,XP_025988271.1,0,1172,0,1172
XP_025264406.1,XP_025988272.1,0,1172,0,1172
XP_025264406.1,XP_025988273.1,0,1146,0,1146
XP_025264407.1,XP_011168713.1,0,1172,0,1172
XP_025264407.1,XP_025988271.1,0,1172,0,1172
XP_025264407.1,XP_025988272.1,0,1172,0,1172
XP_025264407.1,XP_025988273.1,0,1146,0,1146
XP_025264408.1,XP_011168747.1,0,1181,0,1209
XP_025264408.1,XP_025988235.1,0,1181,0,1209
XP_025264408.1,XP_025988236.1,0,1181,0,1209
XP_025264409.1,XP_011168747.1,0,1190,0,1217
XP_025264409.1,XP_025988235.1,0,1190,0,1217
XP_025264409.1,XP_025988236.1,0,1190,0,1217
XP_025264410.1,XP_011168700.1,0,756,0,776
XP_025264411.1,XP_011168789.1,0,1496,0,1476
XP_025264412.1,XP_011168788.1,0,1018,0,975
XP_025264413.1,XP_025994795.1,1.00E-42,142,1.00E-43,145
XP_025264414.1,XP_011168759.1,0,1508,0,1511
XP_025264414.1,XP_011168760.1,0,1493,0,1495
XP_025264415.1,XP_011164191.2,4.00E-147,437,5.00E-147,437
XP_025264416.1,XP_011168758.1,9.00E-148,419,4.00E-148,420
XP_025264416.1,XP_025988234.1,9.00E-148,419,4.00E-148,420
XP_025264417.1,XP_011164191.2,4.00E-147,437,5.00E-147,437
XP_025264418.1,XP_011155977.1,9.00E-151,425,7.00E-161,451
XP_025264419.1,XP_025989996.1,0,1755,0,1760
XP_025264419.1,XP_025989997.1,0,1748,0,1754
XP_025264419.1,XP_025989998.1,0,1747,0,1754
XP_025264420.1,XP_011170809.1,0,514,6.00E-177,496
XP_025264421.1,XP_011164191.2,4.00E-147,437,5.00E-147,437
XP_025264422.1,XP_025990235.1,0,2272,0,2286
XP_025264423.1,XP_011164191.2,4.00E-147,437,5.00E-147,437
XP_025264424.1,XP_011168699.1,0,2088,0,2109
XP_025264425.1,XP_011168699.1,0,2088,0,2109
XP_025264426.1,XP_011168793.1,2.00E-79,233,2.00E-79,233
XP_025264427.1,XP_025988186.1,7.00E-101,301,4.00E-99,298
XP_025264427.1,XP_025988187.1,2.00E-101,301,8.00E-100,297
XP_025264428.1,XP_025988186.1,7.00E-101,301,4.00E-99,298
XP_025264428.1,XP_025988187.1,2.00E-101,301,8.00E-100,297
XP_025264429.1,XP_025989924.1,0,1198,0,1200
XP_025264430.1,XP_025989924.1,0,1198,0,1200
XP_025264431.1,XP_025989924.1,0,1162,0,1163
XP_025264440.1,XP_025997406.1,2.00E-06,43.9,1.00E-06,43.9
XP_025264442.1,XP_025989972.1,0,1735,0,1710
XP_025264443.1,XP_025989972.1,0,1735,0,1710
XP_025264444.1,XP_011170817.1,0,1334,0,1359
XP_025264444.1,XP_011170818.1,0,1352,0,1375
XP_025264444.1,XP_025989929.1,0,1352,0,1375
XP_025264444.1,XP_025989930.1,0,1352,0,1375
XP_025264444.1,XP_025989931.1,0,1324,0,1347
XP_025264445.1,XP_011170817.1,0,1334,0,1359
XP_025264445.1,XP_011170818.1,0,1352,0,1375
XP_025264445.1,XP_025989929.1,0,1352,0,1375
XP_025264445.1,XP_025989930.1,0,1352,0,1375
XP_025264445.1,XP_025989931.1,0,1324,0,1347
XP_025264448.1,XP_025988195.1,0,1082,0,1076
XP_025264448.1,XP_025988196.1,0,1031,0,1023
XP_025264451.1,XP_011176126.1,0,851,0,824
XP_025264452.1,XP_011155999.1,0,776,0,776
XP_025264454.1,XP_011170842.1,0,573,0,590
XP_025264454.1,XP_011170843.1,0,573,0,590
XP_025264455.1,XP_025989927.1,0,1504,0,1504
XP_025264456.1,XP_011168761.1,1.00E-103,313,5.00E-108,325
XP_025264458.1,XP_011159868.1,2.00E-72,223,3.00E-77,236
XP_025264458.1,XP_025987952.1,2.00E-72,223,3.00E-77,236
XP_025264458.1,XP_025987954.1,2.00E-72,223,3.00E-77,236
XP_025264461.1,XP_011170844.1,0,683,0,683
XP_025264461.1,XP_011170846.1,0,683,0,683
XP_025264463.1,XP_011155988.1,1.00E-177,497,1.00E-177,497
XP_025264463.1,XP_011155990.1,1.00E-171,481,5.00E-172,481
XP_025264463.1,XP_011155991.1,1.00E-171,481,5.00E-172,481
XP_025264464.1,XP_011155988.1,2.00E-171,480,5.00E-171,479
XP_025264464.1,XP_011155990.1,5.00E-172,480,5.00E-172,481
XP_025264464.1,XP_011155991.1,5.00E-172,480,5.00E-172,481
XP_025264465.1,XP_011155988.1,2.00E-171,480,5.00E-171,479
XP_025264465.1,XP_011155990.1,5.00E-172,480,5.00E-172,481
XP_025264465.1,XP_011155991.1,5.00E-172,480,5.00E-172,481
XP_025264468.1,XP_011168762.2,7.00E-127,364,4.00E-126,362
XP_025264469.1,XP_011168762.2,3.00E-125,360,6.00E-132,377
XP_025264469.1,XP_025997837.1,6.00E-125,359,1.00E-131,376
XP_025264470.1,XP_011168762.2,3.00E-127,365,1.00E-126,363
XP_025264476.1,XP_011171612.1,3.00E-64,196,3.00E-64,196
XP_025264476.1,XP_011171621.1,2.00E-63,193,2.00E-63,193
XP_025264476.1,XP_011171644.1,3.00E-64,196,3.00E-64,196
XP_025264476.1,XP_025997022.1,2.00E-63,193,2.00E-63,193
XP_025264476.1,XP_025997790.1,3.00E-64,196,3.00E-64,196
XP_025264478.1,XP_011161267.1,8.00E-126,383,2.00E-125,382
XP_025264480.1,XP_025997748.1,5.00E-163,461,6.00E-163,461
XP_025264487.1,XP_011163532.1,0,2083,0,2074
XP_025264500.1,XP_025995559.1,2.00E-36,125,2.00E-36,125
XP_025264514.1,XP_025997285.1,0,619,0,619
XP_025264516.1,XP_011170371.1,4.00E-75,236,5.00E-75,236
XP_025264517.1,XP_011170371.1,4.00E-75,236,5.00E-75,236
XP_025264518.1,XP_011170371.1,4.00E-75,236,5.00E-75,236
XP_025264521.1,XP_025997493.1,1.00E-86,260,2.00E-86,260
XP_025264521.1,XP_025997520.1,2.00E-82,248,3.00E-82,248
XP_025264524.1,XP_025997159.1,6.00E-17,76.3,6.00E-17,76.3
XP_025264526.1,XP_011172676.2,0,576,0,576
XP_025264527.1,XP_011173049.1,3.00E-117,367,1.00E-114,360
XP_025264529.1,XP_025990831.1,3.00E-79,241,3.00E-79,241
XP_025264532.1,XP_011170173.1,3.00E-122,360,1.00E-129,379
XP_025264533.1,XP_011170110.1,0,543,0,573
XP_025264533.1,XP_011170119.1,0,543,0,574
XP_025264533.1,XP_011170128.1,0,543,0,574
XP_025264533.1,XP_011170135.1,0,543,0,574
XP_025264534.1,XP_011170037.1,0,1587,0,1597
XP_025264534.1,XP_011170045.1,0,1591,0,1601
XP_025264535.1,XP_011170054.1,0,1721,0,1740
XP_025264536.1,XP_011170110.1,0,589,0,592
XP_025264536.1,XP_011170119.1,0,593,0,597
XP_025264536.1,XP_011170128.1,0,593,0,597
XP_025264536.1,XP_011170135.1,0,593,0,597
XP_025264537.1,XP_011170110.1,0,589,0,592
XP_025264537.1,XP_011170119.1,0,593,0,597
XP_025264537.1,XP_011170128.1,0,593,0,597
XP_025264537.1,XP_011170135.1,0,593,0,597
XP_025264538.1,XP_011170110.1,0,589,0,592
XP_025264538.1,XP_011170119.1,0,593,0,597
XP_025264538.1,XP_011170128.1,0,593,0,597
XP_025264538.1,XP_011170135.1,0,593,0,597
XP_025264539.1,XP_011170110.1,0,590,0,593
XP_025264539.1,XP_011170119.1,0,588,0,592
XP_025264539.1,XP_011170128.1,0,588,0,592
XP_025264539.1,XP_011170135.1,0,588,0,592
XP_025264540.1,XP_011170110.1,0,561,0,577
XP_025264540.1,XP_011170119.1,0,562,0,578
XP_025264540.1,XP_011170128.1,0,562,0,578
XP_025264540.1,XP_011170135.1,0,562,0,578
XP_025264541.1,XP_011170110.1,0,560,0,576
XP_025264541.1,XP_011170119.1,0,560,0,576
XP_025264541.1,XP_011170128.1,0,560,0,576
XP_025264541.1,XP_011170135.1,0,560,0,576
XP_025264549.1,XP_011157737.1,0,533,0,527
XP_025264549.1,XP_025996411.1,0,533,0,527
XP_025264549.1,XP_025996412.1,0,533,0,527
XP_025264549.1,XP_025996413.1,0,533,0,527
XP_025264549.1,XP_025996414.1,0,533,0,527
XP_025264549.1,XP_025996415.1,0,533,0,527
XP_025264549.1,XP_025996416.1,0,533,0,527
XP_025264550.1,XP_025988774.1,0,714,0,726
XP_025264550.1,XP_025988775.1,0,711,0,725
XP_025264551.1,XP_011161298.1,0,607,0,634
XP_025264551.1,XP_025990827.1,0,607,0,634
XP_025264553.1,XP_025986532.1,2.00E-138,392,2.00E-138,392
XP_025264554.1,XP_011170918.1,3.00E-92,270,4.00E-92,270
XP_025264555.1,XP_025996419.1,8.00E-137,394,9.00E-137,394
XP_025264556.1,XP_011170905.1,0,1716,0,1719
XP_025264557.1,XP_011170905.1,0,1716,0,1719
XP_025264558.1,XP_011171031.1,0,1320,0,1320
XP_025264559.1,XP_011170026.1,0,1592,0,1601
XP_025264559.1,XP_011170027.1,0,1592,0,1601
XP_025264559.1,XP_011170028.1,0,1592,0,1601
XP_025264559.1,XP_011170030.1,0,1592,0,1599
XP_025264559.1,XP_011170032.1,0,1591,0,1600
XP_025264559.1,XP_011170033.1,0,1591,0,1600
XP_025264559.1,XP_025989470.1,0,1605,0,1615
XP_025264563.1,XP_011171042.1,2.00E-128,367,2.00E-128,367
XP_025264567.1,XP_011161295.1,0,1592,0,1627
XP_025264568.1,XP_011161295.1,0,1592,0,1622
XP_025264569.1,XP_011170009.1,1.00E-59,183,3.00E-59,182
XP_025264570.1,XP_011158085.1,0,564,0,563
XP_025264571.1,XP_011158085.1,0,564,0,563
XP_025264572.1,XP_011171109.1,0,875,0,875
XP_025264573.1,XP_011167869.1,0,679,0,679
XP_025264574.1,XP_011169965.1,2.00E-85,249,2.00E-85,249
XP_025264575.1,XP_011169969.1,2.00E-76,225,2.00E-76,225
XP_025264576.1,XP_025986385.1,0,4154,0,4154
XP_025264577.1,XP_011172799.1,0,1868,0,1943
XP_025264578.1,XP_011172800.1,0,1794,0,1865
XP_025264578.1,XP_025986386.1,0,1794,0,1865
XP_025264579.1,XP_011172800.1,0,1794,0,1865
XP_025264579.1,XP_025986386.1,0,1794,0,1865
XP_025264580.1,XP_011172800.1,0,1794,0,1865
XP_025264580.1,XP_025986386.1,0,1794,0,1865
XP_025264581.1,XP_025986506.1,1.00E-86,259,9.00E-92,273
XP_025264584.1,XP_025986528.1,0,863,0,889
XP_025264585.1,XP_011172206.1,0,2873,0,2893
XP_025264586.1,XP_011170026.1,0,1593,0,1605
XP_025264586.1,XP_011170027.1,0,1593,0,1605
XP_025264586.1,XP_011170028.1,0,1593,0,1605
XP_025264586.1,XP_011170030.1,0,1592,0,1604
XP_025264586.1,XP_011170032.1,0,1592,0,1605
XP_025264586.1,XP_011170033.1,0,1591,0,1605
XP_025264586.1,XP_025989470.1,0,1605,0,1621
XP_025264587.1,XP_011172207.1,0,981,0,981
XP_025264587.1,XP_025995100.1,0,983,0,981
XP_025264587.1,XP_025995101.1,0,981,0,981
XP_025264587.1,XP_025995102.1,0,982,0,982
XP_025264587.1,XP_025995103.1,0,982,0,982
XP_025264588.1,XP_011170810.1,1.00E-76,232,1.00E-76,232
XP_025264589.1,XP_011167870.1,1.00E-74,222,2.00E-74,222
XP_025264589.1,XP_011167871.1,2.00E-74,221,2.00E-74,221
XP_025264589.1,XP_025993454.1,2.00E-74,221,2.00E-74,221
XP_025264591.1,XP_011172824.2,0,666,0,658
XP_025264592.1,XP_011167870.1,1.00E-74,222,2.00E-74,222
XP_025264592.1,XP_011167871.1,2.00E-74,221,2.00E-74,221
XP_025264592.1,XP_025993454.1,2.00E-74,221,2.00E-74,221
XP_025264594.1,XP_011170797.1,0,1506,0,1506
XP_025264594.1,XP_025988732.1,0,1509,0,1507
XP_025264594.1,XP_025988733.1,0,1556,0,1555
XP_025264595.1,XP_011167870.1,1.00E-74,222,2.00E-74,222
XP_025264595.1,XP_011167871.1,2.00E-74,221,2.00E-74,221
XP_025264595.1,XP_025993454.1,2.00E-74,221,2.00E-74,221
XP_025264596.1,XP_011171555.1,0,781,0,806
XP_025264597.1,XP_025988755.1,0,633,0,628
XP_025264599.1,XP_011172209.1,0,828,0,856
XP_025264600.1,XP_025990791.1,0,1859,0,1885
XP_025264600.1,XP_025990792.1,0,1801,0,1833
XP_025264600.1,XP_025990793.1,0,1812,0,1843
XP_025264601.1,XP_025990791.1,0,1844,0,1870
XP_025264601.1,XP_025990792.1,0,1788,0,1817
XP_025264601.1,XP_025990793.1,0,1798,0,1828
XP_025264602.1,XP_025990791.1,0,1840,0,1866
XP_025264602.1,XP_025990792.1,0,1781,0,1812
XP_025264602.1,XP_025990793.1,0,1793,0,1823
XP_025264603.1,XP_025990791.1,0,1830,0,1857
XP_025264603.1,XP_025990792.1,0,1772,0,1803
XP_025264603.1,XP_025990793.1,0,1782,0,1814
XP_025264604.1,XP_025990791.1,0,1806,0,1832
XP_025264604.1,XP_025990792.1,0,1810,0,1841
XP_025264604.1,XP_025990793.1,0,1758,0,1788
XP_025264605.1,XP_025990791.1,0,1813,0,1837
XP_025264605.1,XP_025990792.1,0,1756,0,1783
XP_025264605.1,XP_025990793.1,0,1828,0,1852
XP_025264607.1,XP_025990794.1,0,1516,0,1543
XP_025264614.1,XP_025997601.1,8.00E-75,228,4.00E-75,228
XP_025264616.1,XP_011172676.2,0,597,0,597
XP_025264618.1,XP_025987219.1,3.00E-34,133,2.00E-37,142
XP_025264624.1,XP_025988491.1,1.00E-96,303,8.00E-90,285
XP_025264625.1,XP_025995268.1,1.00E-86,262,1.00E-90,272
XP_025264627.1,XP_011161360.1,0,1164,0,1207
XP_025264627.1,XP_011161361.2,0,1149,0,1190
XP_025264627.1,XP_025987318.1,0,1148,0,1179
XP_025264628.1,XP_011172136.1,0,3088,0,3089
XP_025264628.1,XP_011172137.1,0,3061,0,3061
XP_025264629.1,XP_011172134.1,0,1224,0,1239
XP_025264629.1,XP_011172135.1,0,1270,0,1270
XP_025264630.1,XP_011172138.1,3.00E-45,143,3.00E-45,143
XP_025264630.1,XP_011172139.1,3.00E-45,143,3.00E-45,143
XP_025264631.1,XP_011172138.1,3.00E-45,143,3.00E-45,143
XP_025264631.1,XP_011172139.1,3.00E-45,143,3.00E-45,143
XP_025264636.1,XP_025992494.1,0,1411,0,1405
XP_025264637.1,XP_025995540.1,1.00E-37,129,2.00E-37,129
XP_025264644.1,XP_025995448.1,3.00E-149,429,2.00E-155,444
XP_025264651.1,XP_025993172.1,4.00E-65,201,5.00E-65,201
XP_025264653.1,XP_025997173.1,1.00E-79,238,3.00E-79,238
XP_025264654.1,XP_011162901.2,0,2147,0,2209
XP_025264655.1,XP_011162901.2,0,2147,0,2209
XP_025264656.1,XP_025986202.1,3.00E-128,381,2.00E-140,412
XP_025264656.1,XP_025986203.1,3.00E-128,381,2.00E-140,412
XP_025264656.1,XP_025986204.1,3.00E-128,381,2.00E-140,412
XP_025264657.1,XP_025991464.1,0,2841,0,2931
XP_025264658.1,XP_025991490.1,0,6960,0,6930
XP_025264658.1,XP_025991491.1,0,6960,0,6935
XP_025264659.1,XP_011166902.1,0,730,0,710
XP_025264660.1,XP_011156242.1,0,2221,0,2276
XP_025264660.1,XP_025991472.1,0,2269,0,2323
XP_025264660.1,XP_025991473.1,0,2267,0,2321
XP_025264660.1,XP_025991474.1,0,2264,0,2322
XP_025264661.1,XP_011156242.1,0,2232,0,2286
XP_025264661.1,XP_025991472.1,0,2221,0,2275
XP_025264661.1,XP_025991473.1,0,2222,0,2275
XP_025264661.1,XP_025991474.1,0,2219,0,2275
XP_025264663.1,XP_011170026.1,0,1622,0,1635
XP_025264663.1,XP_011170027.1,0,1622,0,1635
XP_025264663.1,XP_011170028.1,0,1622,0,1635
XP_025264663.1,XP_011170030.1,0,1615,0,1628
XP_025264663.1,XP_011170032.1,0,1596,0,1607
XP_025264663.1,XP_011170033.1,0,1594,0,1605
XP_025264663.1,XP_025989470.1,0,1594,0,1607
XP_025264666.1,XP_025994850.1,0,1873,0,1955
XP_025264666.1,XP_025994851.1,0,1873,0,1955
XP_025264666.1,XP_025994852.1,0,1873,0,1955
XP_025264666.1,XP_025994853.1,0,1859,0,1940
XP_025264666.1,XP_025994854.1,0,1852,0,1933
XP_025264666.1,XP_025994855.1,0,1838,0,1922
XP_025264667.1,XP_025994850.1,0,1873,0,1955
XP_025264667.1,XP_025994851.1,0,1873,0,1955
XP_025264667.1,XP_025994852.1,0,1873,0,1955
XP_025264667.1,XP_025994853.1,0,1859,0,1940
XP_025264667.1,XP_025994854.1,0,1852,0,1933
XP_025264667.1,XP_025994855.1,0,1838,0,1922
XP_025264668.1,XP_025994850.1,0,1873,0,1955
