mono,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_028045748.1,XP_011264818.2,0,15156,0,15063
XP_028045748.1,XP_011264820.2,0,15156,0,15063
XP_028045748.1,XP_011264821.2,0,15305,0,15206
XP_028045748.1,XP_011264826.2,0,15291,0,15184
XP_028045748.1,XP_011264827.2,0,15391,0,15286
XP_028045748.1,XP_011264828.2,0,15169,0,15065
XP_028045748.1,XP_019884714.2,0,15431,0,15330
XP_028045748.1,XP_019884716.2,0,15412,0,15311
XP_028045748.1,XP_019884717.2,0,15390,0,15278
XP_028045748.1,XP_019884718.2,0,15352,0,15249
XP_028045748.1,XP_019884719.2,0,15330,0,15227
XP_028045748.1,XP_025269853.1,0,15574,0,15459
XP_028045748.1,XP_025269854.1,0,15431,0,15330
XP_028045748.1,XP_025269855.1,0,15451,0,15349
XP_028045748.1,XP_025269856.1,0,15138,0,15041
XP_028045748.1,XP_025269857.1,0,15421,0,15313
XP_028045749.1,XP_011264795.2,0,15578,0,15459
XP_028045749.1,XP_011264797.2,0,15565,0,15447
XP_028045749.1,XP_011264798.2,0,15555,0,15442
XP_028045749.1,XP_011264799.2,0,15556,0,15442
XP_028045749.1,XP_011264800.2,0,15523,0,15419
XP_028045749.1,XP_011264801.2,0,15517,0,15408
XP_028045749.1,XP_011264802.2,0,15513,0,15398
XP_028045749.1,XP_011264804.2,0,15591,0,15471
XP_028045749.1,XP_011264805.2,0,15510,0,15406
XP_028045749.1,XP_011264807.2,0,15503,0,15408
XP_028045749.1,XP_011264808.2,0,15496,0,15381
XP_028045749.1,XP_011264809.2,0,15440,0,15334
XP_028045749.1,XP_011264810.2,0,15476,0,15359
XP_028045749.1,XP_011264811.2,0,15391,0,15285
XP_028045749.1,XP_011264812.2,0,15488,0,15394
XP_028045749.1,XP_011264813.2,0,15455,0,15352
XP_028045749.1,XP_011264814.2,0,15249,0,15265
XP_028045749.1,XP_011264815.2,0,15448,0,15349
XP_028045749.1,XP_011264816.2,0,15483,0,15381
XP_028045749.1,XP_011264817.2,0,15166,0,15072
XP_028045749.1,XP_011264818.2,0,15166,0,15072
XP_028045749.1,XP_011264820.2,0,15166,0,15072
XP_028045749.1,XP_011264821.2,0,15418,0,15315
XP_028045749.1,XP_011264826.2,0,15215,0,15111
XP_028045749.1,XP_011264827.2,0,15320,0,15213
XP_028045749.1,XP_011264828.2,0,15106,0,14994
XP_028045749.1,XP_019884714.2,0,15440,0,15334
XP_028045749.1,XP_019884716.2,0,15420,0,15312
XP_028045749.1,XP_019884717.2,0,15398,0,15288
XP_028045749.1,XP_019884718.2,0,15360,0,15258
XP_028045749.1,XP_019884719.2,0,15338,0,15233
XP_028045749.1,XP_025269853.1,0,15500,0,15385
XP_028045749.1,XP_025269854.1,0,15440,0,15334
XP_028045749.1,XP_025269855.1,0,15530,0,15421
XP_028045749.1,XP_025269856.1,0,15063,0,14971
XP_028045749.1,XP_025269857.1,0,15352,0,15246
XP_028045750.1,XP_011264795.2,0,15569,0,15457
XP_028045750.1,XP_011264797.2,0,15566,0,15444
XP_028045750.1,XP_011264798.2,0,15545,0,15435
XP_028045750.1,XP_011264799.2,0,15547,0,15435
XP_028045750.1,XP_011264800.2,0,15523,0,15412
XP_028045750.1,XP_011264801.2,0,15518,0,15407
XP_028045750.1,XP_011264802.2,0,15513,0,15391
XP_028045750.1,XP_011264804.2,0,15511,0,15401
XP_028045750.1,XP_011264805.2,0,15510,0,15399
XP_028045750.1,XP_011264807.2,0,15573,0,15471
XP_028045750.1,XP_011264808.2,0,15497,0,15376
XP_028045750.1,XP_011264809.2,0,15441,0,15321
XP_028045750.1,XP_011264810.2,0,15459,0,15359
XP_028045750.1,XP_011264811.2,0,15392,0,15287
XP_028045750.1,XP_011264812.2,0,15471,0,15373
XP_028045750.1,XP_011264813.2,0,15459,0,15351
XP_028045750.1,XP_011264814.2,0,15255,0,15257
XP_028045750.1,XP_011264815.2,0,15414,0,15308
XP_028045750.1,XP_011264816.2,0,15362,0,15265
XP_028045750.1,XP_011264817.2,0,15166,0,15065
XP_028045750.1,XP_011264818.2,0,15166,0,15065
XP_028045750.1,XP_011264820.2,0,15166,0,15065
XP_028045750.1,XP_011264821.2,0,15307,0,15196
XP_028045750.1,XP_011264826.2,0,15213,0,15104
XP_028045750.1,XP_011264827.2,0,15318,0,15206
XP_028045750.1,XP_011264828.2,0,15102,0,14988
XP_028045750.1,XP_019884714.2,0,15441,0,15321
XP_028045750.1,XP_019884716.2,0,15419,0,15300
XP_028045750.1,XP_019884717.2,0,15397,0,15283
XP_028045750.1,XP_019884718.2,0,15361,0,15248
XP_028045750.1,XP_019884719.2,0,15338,0,15226
XP_028045750.1,XP_025269853.1,0,15500,0,15379
XP_028045750.1,XP_025269854.1,0,15441,0,15321
XP_028045750.1,XP_025269855.1,0,15461,0,15344
XP_028045750.1,XP_025269856.1,0,15064,0,14964
XP_028045750.1,XP_025269857.1,0,15346,0,15231
XP_028045751.1,XP_011264795.2,0,15563,0,15447
XP_028045751.1,XP_011264797.2,0,15568,0,15453
XP_028045751.1,XP_011264798.2,0,15540,0,15424
XP_028045751.1,XP_011264799.2,0,15539,0,15425
XP_028045751.1,XP_011264800.2,0,15516,0,15402
XP_028045751.1,XP_011264801.2,0,15510,0,15401
XP_028045751.1,XP_011264802.2,0,15578,0,15464
XP_028045751.1,XP_011264804.2,0,15504,0,15389
XP_028045751.1,XP_011264805.2,0,15521,0,15407
XP_028045751.1,XP_011264807.2,0,15498,0,15391
XP_028045751.1,XP_011264808.2,0,15480,0,15369
XP_028045751.1,XP_011264809.2,0,15423,0,15317
XP_028045751.1,XP_011264810.2,0,15453,0,15352
XP_028045751.1,XP_011264811.2,0,15451,0,15356
XP_028045751.1,XP_011264812.2,0,15453,0,15365
XP_028045751.1,XP_011264813.2,0,15448,0,15334
XP_028045751.1,XP_011264814.2,0,15458,0,15353
XP_028045751.1,XP_011264815.2,0,15395,0,15301
XP_028045751.1,XP_011264816.2,0,15344,0,15261
XP_028045751.1,XP_011264817.2,0,15147,0,15055
XP_028045751.1,XP_011264818.2,0,15147,0,15055
XP_028045751.1,XP_011264820.2,0,15147,0,15055
XP_028045751.1,XP_011264821.2,0,15297,0,15197
XP_028045751.1,XP_011264826.2,0,15299,0,15191
XP_028045751.1,XP_011264827.2,0,15402,0,15296
XP_028045751.1,XP_011264828.2,0,15180,0,15075
XP_028045751.1,XP_019884714.2,0,15423,0,15317
XP_028045751.1,XP_019884716.2,0,15402,0,15292
XP_028045751.1,XP_019884717.2,0,15380,0,15275
XP_028045751.1,XP_019884718.2,0,15342,0,15241
XP_028045751.1,XP_019884719.2,0,15320,0,15219
XP_028045751.1,XP_025269853.1,0,15580,0,15469
XP_028045751.1,XP_025269854.1,0,15423,0,15317
XP_028045751.1,XP_025269855.1,0,15443,0,15336
XP_028045751.1,XP_025269856.1,0,15145,0,15051
XP_028045751.1,XP_025269857.1,0,15431,0,15324
XP_028045752.1,XP_011264795.2,0,15554,0,15443
XP_028045752.1,XP_011264797.2,0,15541,0,15436
XP_028045752.1,XP_011264798.2,0,15558,0,15446
XP_028045752.1,XP_011264799.2,0,15527,0,15421
XP_028045752.1,XP_011264800.2,0,15510,0,15398
XP_028045752.1,XP_011264801.2,0,15487,0,15391
XP_028045752.1,XP_011264802.2,0,15482,0,15376
XP_028045752.1,XP_011264804.2,0,15497,0,15381
XP_028045752.1,XP_011264805.2,0,15497,0,15382
XP_028045752.1,XP_011264807.2,0,15489,0,15383
XP_028045752.1,XP_011264808.2,0,15565,0,15458
XP_028045752.1,XP_011264809.2,0,15417,0,15315
XP_028045752.1,XP_011264810.2,0,15543,0,15438
XP_028045752.1,XP_011264811.2,0,15367,0,15265
XP_028045752.1,XP_011264812.2,0,15447,0,15357
XP_028045752.1,XP_011264813.2,0,15434,0,15332
XP_028045752.1,XP_011264814.2,0,15234,0,15243
XP_028045752.1,XP_011264815.2,0,15389,0,15288
XP_028045752.1,XP_011264816.2,0,15337,0,15250
XP_028045752.1,XP_011264817.2,0,15224,0,15131
XP_028045752.1,XP_011264818.2,0,15224,0,15131
XP_028045752.1,XP_011264820.2,0,15224,0,15131
XP_028045752.1,XP_011264821.2,0,15282,0,15181
XP_028045752.1,XP_011264826.2,0,15286,0,15184
XP_028045752.1,XP_011264827.2,0,15320,0,15217
XP_028045752.1,XP_011264828.2,0,15181,0,15074
XP_028045752.1,XP_019884714.2,0,15417,0,15315
XP_028045752.1,XP_019884716.2,0,15420,0,15318
XP_028045752.1,XP_019884717.2,0,15398,0,15293
XP_028045752.1,XP_019884718.2,0,15432,0,15331
XP_028045752.1,XP_019884719.2,0,15403,0,15309
XP_028045752.1,XP_025269853.1,0,15476,0,15364
XP_028045752.1,XP_025269854.1,0,15417,0,15315
XP_028045752.1,XP_025269855.1,0,15429,0,15329
XP_028045752.1,XP_025269856.1,0,15124,0,15031
XP_028045752.1,XP_025269857.1,0,15419,0,15320
XP_028045753.1,XP_011264795.2,0,15448,0,15349
XP_028045753.1,XP_011264797.2,0,15435,0,15336
XP_028045753.1,XP_011264798.2,0,15425,0,15327
XP_028045753.1,XP_011264799.2,0,15426,0,15329
XP_028045753.1,XP_011264800.2,0,15403,0,15305
XP_028045753.1,XP_011264801.2,0,15398,0,15295
XP_028045753.1,XP_011264802.2,0,15459,0,15364
XP_028045753.1,XP_011264804.2,0,15391,0,15285
XP_028045753.1,XP_011264805.2,0,15390,0,15293
XP_028045753.1,XP_011264807.2,0,15383,0,15287
XP_028045753.1,XP_011264808.2,0,15366,0,15265
XP_028045753.1,XP_011264809.2,0,15320,0,15215
XP_028045753.1,XP_011264810.2,0,15344,0,15242
XP_028045753.1,XP_011264811.2,0,15553,0,15449
XP_028045753.1,XP_011264812.2,0,15350,0,15256
XP_028045753.1,XP_011264813.2,0,15339,0,15238
XP_028045753.1,XP_011264814.2,0,15451,0,15346
XP_028045753.1,XP_011264815.2,0,15293,0,15190
XP_028045753.1,XP_011264816.2,0,15242,0,15143
XP_028045753.1,XP_011264817.2,0,15047,0,14941
XP_028045753.1,XP_011264818.2,0,15047,0,14941
XP_028045753.1,XP_011264820.2,0,15047,0,14941
XP_028045753.1,XP_011264821.2,0,15191,0,15086
XP_028045753.1,XP_011264826.2,0,15169,0,15066
XP_028045753.1,XP_011264827.2,0,15273,0,15171
XP_028045753.1,XP_011264828.2,0,15270,0,15162
XP_028045753.1,XP_019884714.2,0,15320,0,15215
XP_028045753.1,XP_019884716.2,0,15297,0,15192
XP_028045753.1,XP_019884717.2,0,15276,0,15170
XP_028045753.1,XP_019884718.2,0,15238,0,15136
XP_028045753.1,XP_019884719.2,0,15216,0,15114
XP_028045753.1,XP_025269853.1,0,15446,0,15351
XP_028045753.1,XP_025269854.1,0,15320,0,15215
XP_028045753.1,XP_025269855.1,0,15341,0,15230
XP_028045753.1,XP_025269856.1,0,15021,0,14928
XP_028045753.1,XP_025269857.1,0,15300,0,15196
XP_028045754.1,XP_011264795.2,0,15528,0,15438
XP_028045754.1,XP_011264797.2,0,15516,0,15421
XP_028045754.1,XP_011264798.2,0,15506,0,15415
XP_028045754.1,XP_011264799.2,0,15506,0,15416
XP_028045754.1,XP_011264800.2,0,15483,0,15393
XP_028045754.1,XP_011264801.2,0,15498,0,15399
XP_028045754.1,XP_011264802.2,0,15463,0,15374
XP_028045754.1,XP_011264804.2,0,15490,0,15394
XP_028045754.1,XP_011264805.2,0,15471,0,15380
XP_028045754.1,XP_011264807.2,0,15471,0,15381
XP_028045754.1,XP_011264808.2,0,15447,0,15358
XP_028045754.1,XP_011264809.2,0,15408,0,15298
XP_028045754.1,XP_011264810.2,0,15427,0,15329
XP_028045754.1,XP_011264811.2,0,15352,0,15257
XP_028045754.1,XP_011264812.2,0,15550,0,15458
XP_028045754.1,XP_011264813.2,0,15423,0,15326
XP_028045754.1,XP_011264814.2,0,15209,0,15235
XP_028045754.1,XP_011264815.2,0,15497,0,15391
XP_028045754.1,XP_011264816.2,0,15491,0,15382
XP_028045754.1,XP_011264817.2,0,15134,0,15027
XP_028045754.1,XP_011264818.2,0,15134,0,15027
XP_028045754.1,XP_011264820.2,0,15134,0,15027
XP_028045754.1,XP_011264821.2,0,15444,0,15339
XP_028045754.1,XP_011264826.2,0,15174,0,15079
XP_028045754.1,XP_011264827.2,0,15280,0,15184
XP_028045754.1,XP_011264828.2,0,15068,0,14966
XP_028045754.1,XP_019884714.2,0,15408,0,15298
XP_028045754.1,XP_019884716.2,0,15387,0,15277
XP_028045754.1,XP_019884717.2,0,15358,0,15256
XP_028045754.1,XP_019884718.2,0,15320,0,15226
XP_028045754.1,XP_019884719.2,0,15298,0,15204
XP_028045754.1,XP_025269853.1,0,15450,0,15361
XP_028045754.1,XP_025269854.1,0,15408,0,15298
XP_028045754.1,XP_025269855.1,0,15462,0,15362
XP_028045754.1,XP_025269856.1,0,15032,0,14929
XP_028045754.1,XP_025269857.1,0,15303,0,15214
XP_028045755.1,XP_011264795.2,0,15511,0,15401
XP_028045755.1,XP_011264797.2,0,15517,0,15407
XP_028045755.1,XP_011264798.2,0,15488,0,15378
XP_028045755.1,XP_011264799.2,0,15489,0,15375
XP_028045755.1,XP_011264800.2,0,15512,0,15409
XP_028045755.1,XP_011264801.2,0,15450,0,15350
XP_028045755.1,XP_011264802.2,0,15529,0,15414
XP_028045755.1,XP_011264804.2,0,15454,0,15339
XP_028045755.1,XP_011264805.2,0,15518,0,15413
XP_028045755.1,XP_011264807.2,0,15436,0,15340
XP_028045755.1,XP_011264808.2,0,15432,0,15320
XP_028045755.1,XP_011264809.2,0,15375,0,15273
XP_028045755.1,XP_011264810.2,0,15403,0,15298
XP_028045755.1,XP_011264811.2,0,15402,0,15306
XP_028045755.1,XP_011264812.2,0,15404,0,15315
XP_028045755.1,XP_011264813.2,0,15446,0,15341
XP_028045755.1,XP_011264814.2,0,15398,0,15298
XP_028045755.1,XP_011264815.2,0,15346,0,15258
XP_028045755.1,XP_011264816.2,0,15295,0,15219
XP_028045755.1,XP_011264817.2,0,15098,0,15005
XP_028045755.1,XP_011264818.2,0,15098,0,15005
XP_028045755.1,XP_011264820.2,0,15098,0,15005
XP_028045755.1,XP_011264821.2,0,15247,0,15151
XP_028045755.1,XP_011264826.2,0,15306,0,15201
XP_028045755.1,XP_011264827.2,0,15350,0,15248
XP_028045755.1,XP_011264828.2,0,15186,0,15085
XP_028045755.1,XP_019884714.2,0,15375,0,15273
XP_028045755.1,XP_019884716.2,0,15352,0,15251
XP_028045755.1,XP_019884717.2,0,15330,0,15229
XP_028045755.1,XP_019884718.2,0,15292,0,15190
XP_028045755.1,XP_019884719.2,0,15270,0,15168
XP_028045755.1,XP_025269853.1,0,15535,0,15420
XP_028045755.1,XP_025269854.1,0,15375,0,15273
XP_028045755.1,XP_025269855.1,0,15393,0,15292
XP_028045755.1,XP_025269856.1,0,15099,0,15001
XP_028045755.1,XP_025269857.1,0,15445,0,15330
XP_028045756.1,XP_011264795.2,0,15391,0,15295
XP_028045756.1,XP_011264797.2,0,15379,0,15283
XP_028045756.1,XP_011264798.2,0,15394,0,15298
XP_028045756.1,XP_011264799.2,0,15399,0,15303
XP_028045756.1,XP_011264800.2,0,15346,0,15258
XP_028045756.1,XP_011264801.2,0,15341,0,15246
XP_028045756.1,XP_011264802.2,0,15327,0,15229
XP_028045756.1,XP_011264804.2,0,15337,0,15238
XP_028045756.1,XP_011264805.2,0,15340,0,15238
XP_028045756.1,XP_011264807.2,0,15333,0,15239
XP_028045756.1,XP_011264808.2,0,15407,0,15311
XP_028045756.1,XP_011264809.2,0,15471,0,15361
XP_028045756.1,XP_011264810.2,0,15414,0,15318
XP_028045756.1,XP_011264811.2,0,15213,0,15116
XP_028045756.1,XP_011264812.2,0,15301,0,15205
XP_028045756.1,XP_011264813.2,0,15286,0,15190
XP_028045756.1,XP_011264814.2,0,15073,0,15098
XP_028045756.1,XP_011264815.2,0,15243,0,15148
XP_028045756.1,XP_011264816.2,0,15197,0,15109
XP_028045756.1,XP_011264817.2,0,15201,0,15098
XP_028045756.1,XP_011264818.2,0,15201,0,15098
XP_028045756.1,XP_011264820.2,0,15201,0,15098
XP_028045756.1,XP_011264821.2,0,15150,0,15048
XP_028045756.1,XP_011264826.2,0,15363,0,15265
XP_028045756.1,XP_011264827.2,0,15395,0,15297
XP_028045756.1,XP_011264828.2,0,15250,0,15152
XP_028045756.1,XP_019884714.2,0,15471,0,15361
XP_028045756.1,XP_019884716.2,0,15473,0,15364
XP_028045756.1,XP_019884717.2,0,15474,0,15372
XP_028045756.1,XP_019884718.2,0,15479,0,15382
XP_028045756.1,XP_019884719.2,0,15486,0,15389
XP_028045756.1,XP_025269853.1,0,15315,0,15216
XP_028045756.1,XP_025269854.1,0,15471,0,15361
XP_028045756.1,XP_025269855.1,0,15284,0,15188
XP_028045756.1,XP_025269856.1,0,15130,0,15026
XP_028045756.1,XP_025269857.1,0,15293,0,15193
XP_028045757.1,XP_011264795.2,0,15513,0,15410
XP_028045757.1,XP_011264797.2,0,15501,0,15397
XP_028045757.1,XP_011264798.2,0,15491,0,15387
XP_028045757.1,XP_011264799.2,0,15491,0,15388
XP_028045757.1,XP_011264800.2,0,15519,0,15416
XP_028045757.1,XP_011264801.2,0,15463,0,15362
XP_028045757.1,XP_011264802.2,0,15461,0,15350
XP_028045757.1,XP_011264804.2,0,15455,0,15352
XP_028045757.1,XP_011264805.2,0,15506,0,15404
XP_028045757.1,XP_011264807.2,0,15448,0,15353
XP_028045757.1,XP_011264808.2,0,15435,0,15332
XP_028045757.1,XP_011264809.2,0,15387,0,15288
XP_028045757.1,XP_011264810.2,0,15413,0,15310
XP_028045757.1,XP_011264811.2,0,15337,0,15239
XP_028045757.1,XP_011264812.2,0,15422,0,15329
XP_028045757.1,XP_011264813.2,0,15539,0,15442
XP_028045757.1,XP_011264814.2,0,15198,0,15214
XP_028045757.1,XP_011264815.2,0,15364,0,15271
XP_028045757.1,XP_011264816.2,0,15313,0,15229
XP_028045757.1,XP_011264817.2,0,15111,0,15017
XP_028045757.1,XP_011264818.2,0,15111,0,15017
XP_028045757.1,XP_011264820.2,0,15111,0,15017
XP_028045757.1,XP_011264821.2,0,15266,0,15171
XP_028045757.1,XP_011264826.2,0,15214,0,15118
XP_028045757.1,XP_011264827.2,0,15265,0,15162
XP_028045757.1,XP_011264828.2,0,15102,0,14996
XP_028045757.1,XP_019884714.2,0,15387,0,15288
XP_028045757.1,XP_019884716.2,0,15364,0,15266
XP_028045757.1,XP_019884717.2,0,15342,0,15238
XP_028045757.1,XP_019884718.2,0,15304,0,15209
XP_028045757.1,XP_019884719.2,0,15282,0,15181
XP_028045757.1,XP_025269853.1,0,15448,0,15333
XP_028045757.1,XP_025269854.1,0,15387,0,15288
XP_028045757.1,XP_025269855.1,0,15406,0,15307
XP_028045757.1,XP_025269856.1,0,15012,0,14919
XP_028045757.1,XP_025269857.1,0,15343,0,15241
XP_028045758.1,XP_011264795.2,0,15390,0,15293
XP_028045758.1,XP_011264797.2,0,15396,0,15298
XP_028045758.1,XP_011264798.2,0,15367,0,15270
XP_028045758.1,XP_011264799.2,0,15368,0,15271
XP_028045758.1,XP_011264800.2,0,15401,0,15298
XP_028045758.1,XP_011264801.2,0,15339,0,15237
XP_028045758.1,XP_011264802.2,0,15401,0,15306
XP_028045758.1,XP_011264804.2,0,15332,0,15228
XP_028045758.1,XP_011264805.2,0,15407,0,15309
XP_028045758.1,XP_011264807.2,0,15325,0,15236
XP_028045758.1,XP_011264808.2,0,15308,0,15213
XP_028045758.1,XP_011264809.2,0,15261,0,15160
XP_028045758.1,XP_011264810.2,0,15287,0,15184
XP_028045758.1,XP_011264811.2,0,15495,0,15394
XP_028045758.1,XP_011264812.2,0,15299,0,15206
XP_028045758.1,XP_011264813.2,0,15333,0,15239
XP_028045758.1,XP_011264814.2,0,15392,0,15293
XP_028045758.1,XP_011264815.2,0,15235,0,15137
XP_028045758.1,XP_011264816.2,0,15190,0,15103
XP_028045758.1,XP_011264817.2,0,14988,0,14879
XP_028045758.1,XP_011264818.2,0,14988,0,14879
XP_028045758.1,XP_011264820.2,0,14988,0,14879
XP_028045758.1,XP_011264821.2,0,15134,0,15032
XP_028045758.1,XP_011264826.2,0,15187,0,15085
XP_028045758.1,XP_011264827.2,0,15234,0,15130
XP_028045758.1,XP_011264828.2,0,15288,0,15179
XP_028045758.1,XP_019884714.2,0,15261,0,15160
XP_028045758.1,XP_019884716.2,0,15238,0,15137
XP_028045758.1,XP_019884717.2,0,15218,0,15112
XP_028045758.1,XP_019884718.2,0,15180,0,15077
XP_028045758.1,XP_019884719.2,0,15158,0,15055
XP_028045758.1,XP_025269853.1,0,15407,0,15312
XP_028045758.1,XP_025269854.1,0,15261,0,15160
XP_028045758.1,XP_025269855.1,0,15282,0,15179
XP_028045758.1,XP_025269856.1,0,14982,0,14879
XP_028045758.1,XP_025269857.1,0,15317,0,15219
XP_028045759.1,XP_011264795.2,0,15471,0,15372
XP_028045759.1,XP_011264797.2,0,15458,0,15359
XP_028045759.1,XP_011264798.2,0,15449,0,15349
XP_028045759.1,XP_011264799.2,0,15449,0,15354
XP_028045759.1,XP_011264800.2,0,15426,0,15338
XP_028045759.1,XP_011264801.2,0,15491,0,15390
XP_028045759.1,XP_011264802.2,0,15405,0,15317
XP_028045759.1,XP_011264804.2,0,15450,0,15350
XP_028045759.1,XP_011264805.2,0,15413,0,15325
XP_028045759.1,XP_011264807.2,0,15406,0,15316
XP_028045759.1,XP_011264808.2,0,15389,0,15290
XP_028045759.1,XP_011264809.2,0,15344,0,15243
XP_028045759.1,XP_011264810.2,0,15367,0,15273
XP_028045759.1,XP_011264811.2,0,15300,0,15189
XP_028045759.1,XP_011264812.2,0,15497,0,15391
XP_028045759.1,XP_011264813.2,0,15365,0,15271
XP_028045759.1,XP_011264814.2,0,15151,0,15178
XP_028045759.1,XP_011264815.2,0,15510,0,15409
XP_028045759.1,XP_011264816.2,0,15464,0,15365
XP_028045759.1,XP_011264817.2,0,15076,0,14970
XP_028045759.1,XP_011264818.2,0,15076,0,14970
XP_028045759.1,XP_011264820.2,0,15076,0,14970
XP_028045759.1,XP_011264821.2,0,15459,0,15351
XP_028045759.1,XP_011264826.2,0,15122,0,15021
XP_028045759.1,XP_011264827.2,0,15221,0,15126
XP_028045759.1,XP_011264828.2,0,15010,0,14909
XP_028045759.1,XP_019884714.2,0,15344,0,15243
XP_028045759.1,XP_019884716.2,0,15323,0,15222
XP_028045759.1,XP_019884717.2,0,15300,0,15202
XP_028045759.1,XP_019884718.2,0,15268,0,15168
XP_028045759.1,XP_019884719.2,0,15246,0,15146
XP_028045759.1,XP_025269853.1,0,15392,0,15297
XP_028045759.1,XP_025269854.1,0,15344,0,15243
XP_028045759.1,XP_025269855.1,0,15444,0,15345
XP_028045759.1,XP_025269856.1,0,14975,0,14869
XP_028045759.1,XP_025269857.1,0,15245,0,15149
XP_028045761.1,XP_011264795.2,0,15387,0,15271
XP_028045761.1,XP_011264797.2,0,15375,0,15247
XP_028045761.1,XP_011264798.2,0,15365,0,15248
XP_028045761.1,XP_011264799.2,0,15365,0,15246
XP_028045761.1,XP_011264800.2,0,15342,0,15228
XP_028045761.1,XP_011264801.2,0,15424,0,15314
XP_028045761.1,XP_011264802.2,0,15321,0,15205
XP_028045761.1,XP_011264804.2,0,15418,0,15315
XP_028045761.1,XP_011264805.2,0,15329,0,15214
XP_028045761.1,XP_011264807.2,0,15314,0,15203
XP_028045761.1,XP_011264808.2,0,15303,0,15181
XP_028045761.1,XP_011264809.2,0,15266,0,15146
XP_028045761.1,XP_011264810.2,0,15280,0,15159
XP_028045761.1,XP_011264811.2,0,15208,0,15086
XP_028045761.1,XP_011264812.2,0,15444,0,15345
XP_028045761.1,XP_011264813.2,0,15281,0,15161
XP_028045761.1,XP_011264814.2,0,15075,0,15078
XP_028045761.1,XP_011264815.2,0,15459,0,15351
XP_028045761.1,XP_011264816.2,0,15453,0,15354
XP_028045761.1,XP_011264817.2,0,14992,0,14870
XP_028045761.1,XP_011264818.2,0,14992,0,14870
XP_028045761.1,XP_011264820.2,0,14992,0,14870
XP_028045761.1,XP_011264821.2,0,15472,0,15364
XP_028045761.1,XP_011264826.2,0,15038,0,14921
XP_028045761.1,XP_011264827.2,0,15143,0,15026
XP_028045761.1,XP_011264828.2,0,14911,0,14801
XP_028045761.1,XP_019884714.2,0,15266,0,15146
XP_028045761.1,XP_019884716.2,0,15244,0,15126
XP_028045761.1,XP_019884717.2,0,15222,0,15104
XP_028045761.1,XP_019884718.2,0,15184,0,15068
XP_028045761.1,XP_019884719.2,0,15162,0,15046
XP_028045761.1,XP_025269853.1,0,15308,0,15192
XP_028045761.1,XP_025269854.1,0,15266,0,15146
XP_028045761.1,XP_025269855.1,0,15444,0,15338
XP_028045761.1,XP_025269856.1,0,14891,0,14763
XP_028045761.1,XP_025269857.1,0,15166,0,15049
XP_028045762.1,XP_011264795.2,0,15267,0,15178
XP_028045762.1,XP_011264797.2,0,15272,0,15177
XP_028045762.1,XP_011264798.2,0,15271,0,15174
XP_028045762.1,XP_011264799.2,0,15275,0,15179
XP_028045762.1,XP_011264800.2,0,15277,0,15183
XP_028045762.1,XP_011264801.2,0,15216,0,15120
XP_028045762.1,XP_011264802.2,0,15285,0,15190
XP_028045762.1,XP_011264804.2,0,15211,0,15114
XP_028045762.1,XP_011264805.2,0,15290,0,15194
XP_028045762.1,XP_011264807.2,0,15208,0,15114
XP_028045762.1,XP_011264808.2,0,15284,0,15186
XP_028045762.1,XP_011264809.2,0,15345,0,15240
XP_028045762.1,XP_011264810.2,0,15293,0,15193
XP_028045762.1,XP_011264811.2,0,15167,0,15071
XP_028045762.1,XP_011264812.2,0,15176,0,15080
XP_028045762.1,XP_011264813.2,0,15218,0,15121
XP_028045762.1,XP_011264814.2,0,15166,0,15068
