temno,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
TGZ56387.1,XP_011265861.1,0,1004,0,1000
TGZ56387.1,XP_011265862.1,0,1011,0,1006
TGZ56388.1,XP_011265859.1,8.00E-177,491,3.00E-177,491
TGZ56389.1,XP_011265841.1,0,1584,0,1584
TGZ56389.1,XP_011265842.1,0,1584,0,1584
TGZ56389.1,XP_011265843.1,0,1584,0,1584
TGZ56389.1,XP_011265850.1,0,1583,0,1583
TGZ56389.1,XP_025264847.1,0,1583,0,1583
TGZ56389.1,XP_025264848.1,0,1583,0,1583
TGZ56389.1,XP_025264849.1,0,1583,0,1583
TGZ56389.1,XP_025264850.1,0,1583,0,1583
TGZ56389.1,XP_025264851.1,0,1583,0,1583
TGZ56389.1,XP_025264852.1,0,1583,0,1583
TGZ56390.1,XP_011265827.1,0,718,0,735
TGZ56390.1,XP_011265828.1,0,718,0,735
TGZ56390.1,XP_011265829.1,0,720,0,739
TGZ56393.1,XP_011265863.1,0,3539,0,3544
TGZ56396.1,XP_011265852.1,3.00E-71,216,1.00E-71,216
TGZ56398.1,XP_011265840.1,0,688,0,660
TGZ56402.1,XP_011260413.2,0,662,0,667
TGZ56402.1,XP_025268489.1,0,672,0,677
TGZ56404.1,XP_011260418.1,0,567,0,567
TGZ56405.1,XP_011260411.1,1.00E-128,366,1.00E-133,377
TGZ56406.1,XP_019883829.2,4.00E-160,456,2.00E-160,456
TGZ56407.1,XP_011260419.1,7.00E-75,226,2.00E-75,226
TGZ56407.1,XP_011260420.1,2.00E-77,232,5.00E-78,232
TGZ56408.1,XP_011260425.1,2.00E-93,271,8.00E-94,271
TGZ56409.1,XP_011260424.1,0,793,0,793
TGZ56410.1,XP_011260423.2,0,6085,0,6151
TGZ56411.1,XP_011260427.1,0,572,0,572
TGZ56411.1,XP_011260429.1,0,578,0,578
TGZ56411.1,XP_011260433.1,0,571,0,571
TGZ56411.1,XP_011260434.1,0,571,0,571
TGZ56411.1,XP_025268503.1,0,578,0,578
TGZ56411.1,XP_025268505.1,0,572,0,572
TGZ56411.1,XP_025268506.1,0,571,0,571
TGZ56420.1,XP_011260401.1,0,1377,0,1395
TGZ56421.1,XP_011260403.1,3.00E-166,477,5.00E-170,486
TGZ56421.1,XP_025268472.1,3.00E-166,477,5.00E-170,486
TGZ56421.1,XP_025268473.1,3.00E-166,477,5.00E-170,486
TGZ56421.1,XP_025268474.1,3.00E-166,477,5.00E-170,486
TGZ56421.1,XP_025268475.1,3.00E-166,477,5.00E-170,486
TGZ56422.1,XP_011260409.1,0,682,0,666
TGZ56422.1,XP_011260410.1,0,682,0,666
TGZ56468.1,XP_011257843.1,3.00E-53,165,2.00E-53,165
TGZ56469.1,XP_025265390.1,0,1172,0,1174
TGZ56486.1,XP_011260362.1,0,1187,0,1214
TGZ56486.1,XP_025268485.1,0,1187,0,1214
TGZ56487.1,XP_011265367.1,0,612,0,632
TGZ56488.1,XP_011260368.2,4.00E-65,201,3.00E-58,183
TGZ56489.1,XP_011260363.1,0,1337,0,1306
TGZ56490.1,XP_025261748.1,0,1045,0,1045
TGZ56492.1,XP_011265368.1,0,684,0,684
TGZ56493.1,XP_011265370.1,0,770,0,771
TGZ56494.1,XP_019883837.1,5.00E-120,342,2.00E-120,342
TGZ56495.1,XP_011260365.1,0,1375,0,1374
TGZ56495.1,XP_011260366.1,0,1375,0,1374
TGZ56495.1,XP_011260367.1,0,1375,0,1374
TGZ56496.1,XP_011261236.1,0,719,0,718
TGZ56497.1,XP_011261238.1,0,934,0,934
TGZ56497.1,XP_011261239.1,0,899,0,899
TGZ56497.1,XP_011261240.2,0,936,0,936
TGZ56502.1,XP_011260369.1,0,1004,0,1013
TGZ56503.1,XP_011260373.1,0,1866,0,1818
TGZ56506.1,XP_011265378.1,0,679,0,682
TGZ56507.1,XP_011265373.1,0,1668,0,1674
TGZ56508.1,XP_011265380.1,3.00E-146,415,1.00E-146,415
TGZ56509.1,XP_011265379.1,4.00E-164,461,2.00E-164,461
TGZ56510.1,XP_011258931.1,0,1168,0,1168
TGZ56511.1,XP_011265381.1,0,1785,0,1767
TGZ56512.1,XP_011258932.1,0,1384,0,1384
TGZ56512.1,XP_011258933.1,0,1384,0,1384
TGZ56513.1,XP_025262076.1,0,532,0,555
TGZ56519.1,XP_025267830.1,7.00E-43,149,4.00E-43,149
TGZ56528.1,XP_011268105.1,1.00E-55,173,4.00E-56,173
TGZ56529.1,XP_011268106.1,0,520,0,526
TGZ56530.1,XP_025267829.1,0,719,0,709
TGZ56567.1,XP_011252156.1,0,2379,0,2469
TGZ56567.1,XP_025266409.1,0,2379,0,2469
TGZ56568.1,XP_011252155.1,1.00E-150,426,4.00E-151,426
TGZ56569.1,XP_011252167.1,0,539,0,568
TGZ56570.1,XP_011252166.1,6.00E-88,257,2.00E-88,257
TGZ56571.1,XP_011266587.1,0,965,0,965
TGZ56571.1,XP_011266588.1,0,945,0,945
TGZ56572.1,XP_011266589.1,0,906,0,890
TGZ56572.1,XP_011266591.1,0,900,0,884
TGZ56573.1,XP_011266592.1,2.00E-103,300,3.00E-109,313
TGZ56574.1,XP_011266595.1,8.00E-143,404,2.00E-143,404
TGZ56574.1,XP_011266597.1,8.00E-143,404,2.00E-143,404
TGZ56574.1,XP_011266598.1,8.00E-143,404,2.00E-143,404
TGZ56574.1,XP_011266600.1,8.00E-143,404,2.00E-143,404
TGZ56574.1,XP_025265557.1,1.00E-135,386,3.00E-137,389
TGZ56574.1,XP_025265558.1,7.00E-136,387,2.00E-137,389
TGZ56574.1,XP_025265559.1,8.00E-143,404,2.00E-143,404
TGZ56574.1,XP_025265560.1,8.00E-143,404,2.00E-143,404
TGZ56575.1,XP_019885021.2,0,1018,0,1035
TGZ56575.1,XP_025265553.1,0,1018,0,1035
TGZ56575.1,XP_025265554.1,0,1018,0,1035
TGZ56576.1,XP_011266602.1,0,983,0,942
TGZ56576.1,XP_025265555.1,0,983,0,942
TGZ56576.1,XP_025265556.1,0,983,0,942
TGZ56577.1,XP_011266603.1,0,1005,0,1005
TGZ56578.1,XP_011252151.1,0,1059,0,1059
TGZ56578.1,XP_011252152.1,0,1031,0,1031
TGZ56580.1,XP_025266416.1,0,1710,0,1674
TGZ56580.1,XP_025266418.1,0,1731,0,1689
TGZ56580.1,XP_025266419.1,0,1755,0,1720
TGZ56583.1,XP_025266396.1,0,969,0,968
TGZ56584.1,XP_011267188.2,0,1776,0,1748
TGZ56584.1,XP_011267189.2,0,1776,0,1748
TGZ56584.1,XP_011267190.2,0,1776,0,1748
TGZ56584.1,XP_011267192.2,0,1778,0,1749
TGZ56584.1,XP_011267194.2,0,1777,0,1748
TGZ56584.1,XP_011267195.2,0,1788,0,1761
TGZ56584.1,XP_011267197.2,0,1736,0,1709
TGZ56584.1,XP_011267198.2,0,1727,0,1699
TGZ56584.1,XP_025266410.1,0,1776,0,1748
TGZ56584.1,XP_025266411.1,0,1763,0,1737
TGZ56585.1,XP_011267181.1,0,796,0,781
TGZ56585.1,XP_011267182.1,0,796,0,781
TGZ56585.1,XP_025266385.1,0,796,0,781
TGZ56588.1,XP_019882317.1,1.00E-39,127,5.00E-40,127
TGZ56589.1,XP_011252158.1,0,1425,0,1409
TGZ56591.1,XP_025266402.1,0,1214,0,1190
TGZ56592.1,XP_011252153.1,5.00E-80,244,2.00E-78,240
TGZ56596.1,XP_019882311.2,4.00E-115,336,2.00E-115,336
TGZ56597.1,XP_011252160.1,0,1296,0,1296
TGZ56597.1,XP_011252163.1,0,1275,0,1275
TGZ56597.1,XP_019882320.1,0,1296,0,1296
TGZ56606.1,XP_011257464.1,0,1043,0,1046
TGZ56607.1,XP_025262588.1,0,561,0,596
TGZ56608.1,XP_011266787.1,0,860,0,860
TGZ56609.1,XP_011266790.1,4.00E-61,189,4.00E-64,196
TGZ56611.1,XP_011266788.1,7.00E-134,382,4.00E-138,392
TGZ56611.1,XP_019885055.1,7.00E-136,387,1.00E-136,388
TGZ56616.1,XP_011250693.1,0,712,0,712
TGZ56617.1,XP_011250692.1,0,683,0,689
TGZ56619.1,XP_011258792.2,0,652,0,652
TGZ56619.1,XP_025268321.1,0,635,0,635
TGZ56619.1,XP_025268342.1,0,665,0,665
TGZ56620.1,XP_025269908.1,6.00E-51,180,1.00E-52,183
TGZ56622.1,XP_011268254.1,0,1384,0,1398
TGZ56622.1,XP_011268255.1,0,1384,0,1398
TGZ56622.1,XP_025262358.1,0,1385,0,1399
TGZ56651.1,XP_011258155.1,1.00E-106,316,1.00E-93,283
TGZ56651.1,XP_011258156.1,3.00E-104,310,1.00E-93,282
TGZ56651.1,XP_025264066.1,3.00E-104,310,1.00E-93,282
TGZ56655.1,XP_025269973.1,0,1056,0,1080
TGZ56656.1,XP_011256869.2,1.00E-107,309,5.00E-108,309
TGZ56657.1,XP_019883188.2,0,1066,0,1066
TGZ56658.1,XP_025269960.1,2.00E-69,207,6.00E-70,207
TGZ56659.1,XP_025269959.1,0,1065,0,1061
TGZ56662.1,XP_025269965.1,0,1169,0,1216
TGZ56664.1,XP_011264481.1,0,887,0,849
TGZ56664.1,XP_011264482.1,0,887,0,849
TGZ56665.1,XP_011264479.1,0,813,0,810
TGZ56666.1,XP_011262189.1,2.00E-61,196,9.00E-63,197
TGZ56668.1,XP_011266553.2,8.00E-179,537,0,607
TGZ56668.1,XP_011266554.2,2.00E-179,536,0,607
TGZ56669.1,XP_011266544.2,0,1336,0,1335
TGZ56669.1,XP_011266546.2,0,1348,0,1347
TGZ56669.1,XP_011266547.2,0,1347,0,1344
TGZ56669.1,XP_011266548.2,0,1294,0,1292
TGZ56669.1,XP_011266550.2,0,1300,0,1300
TGZ56669.1,XP_011266551.2,0,1330,0,1327
TGZ56669.1,XP_019885013.2,0,1336,0,1335
TGZ56669.1,XP_025269984.1,0,1304,0,1302
TGZ56669.1,XP_025269985.1,0,1288,0,1286
TGZ56670.1,XP_011266555.1,0,3470,0,3501
TGZ56670.1,XP_011266556.1,0,3470,0,3501
TGZ56672.1,XP_011266564.1,1.00E-145,410,6.00E-146,410
TGZ56673.1,XP_011266557.1,0,1439,0,1429
TGZ56673.1,XP_011266558.1,0,1411,0,1396
TGZ56673.1,XP_011266559.1,0,1411,0,1396
TGZ56673.1,XP_011266560.1,0,1387,0,1375
TGZ56674.1,XP_025269972.1,1.00E-163,526,6.00E-165,528
TGZ56675.1,XP_011261250.1,8.00E-133,378,9.00E-141,397
TGZ56676.1,XP_011261272.2,3.00E-105,309,3.00E-106,310
TGZ56677.1,XP_011268973.1,0,689,0,688
TGZ56678.1,XP_011268996.1,0,857,0,857
TGZ56678.1,XP_025269941.1,0,857,0,857
TGZ56679.1,XP_025268626.1,0,2220,0,2207
TGZ56679.1,XP_025268627.1,0,2226,0,2215
TGZ56680.1,XP_025268643.1,0,755,0,755
TGZ56680.1,XP_025268644.1,0,739,0,739
TGZ56681.1,XP_011265386.1,0,656,0,645
TGZ56693.1,XP_011250937.1,2.00E-70,211,1.00E-70,211
TGZ56693.1,XP_011260638.1,1.00E-69,209,8.00E-70,209
TGZ56694.1,XP_011250948.1,0,845,0,825
TGZ56694.1,XP_011250958.1,0,881,0,860
TGZ56708.1,XP_011267414.2,7.00E-122,350,1.00E-117,339
TGZ56708.1,XP_025266716.1,1.00E-121,350,3.00E-117,339
TGZ56709.1,XP_025266686.1,0,1524,0,1524
TGZ56710.1,XP_011267418.1,0,977,0,978
TGZ56711.1,XP_011267416.1,0,1029,0,1042
TGZ56711.1,XP_025266718.1,0,1048,0,1048
TGZ56714.1,XP_025266687.1,0,735,0,735
TGZ56716.1,XP_025263369.1,0,2662,0,2672
TGZ56716.1,XP_025263370.1,0,2595,0,2609
TGZ56718.1,XP_011262440.1,0,706,0,706
TGZ56719.1,XP_011262418.1,0,894,0,879
TGZ56720.1,XP_011262473.2,0,2427,0,2457
TGZ56720.1,XP_011262483.2,0,2399,0,2431
TGZ56727.1,XP_011252244.2,0,1142,0,1142
TGZ56728.1,XP_011252245.1,4.00E-30,103,1.00E-30,103
TGZ56728.1,XP_011252246.1,7.00E-30,102,2.00E-30,102
TGZ56729.1,XP_011252247.1,0,1312,0,1311
TGZ56730.1,XP_025268905.1,0,888,0,825
TGZ56731.1,XP_011252259.1,0,2467,0,2462
TGZ56731.1,XP_011252260.1,0,2442,0,2437
TGZ56731.1,XP_011252262.1,0,2442,0,2437
TGZ56731.1,XP_011252263.1,0,2442,0,2437
TGZ56731.1,XP_011252264.1,0,2442,0,2437
TGZ56748.1,XP_025262030.1,4.00E-127,363,2.00E-127,363
TGZ56748.1,XP_025262031.1,4.00E-127,363,2.00E-127,363
TGZ56748.1,XP_025262033.1,2.00E-124,356,5.00E-125,356
TGZ56754.1,XP_011256681.1,4.00E-156,448,2.00E-156,448
TGZ56755.1,XP_011256680.1,0,699,0,699
TGZ56755.1,XP_011256702.2,0,685,0,686
TGZ56755.1,XP_019883163.2,0,688,0,689
TGZ56756.1,XP_011256687.2,0,821,0,822
TGZ56756.1,XP_025266783.1,0,820,0,820
TGZ56757.1,XP_011256682.1,0,2650,0,2630
TGZ56757.1,XP_011256683.1,0,2650,0,2630
TGZ56757.1,XP_011256684.1,0,2650,0,2630
TGZ56758.1,XP_011251035.1,0,1525,0,1531
TGZ56758.1,XP_011251036.1,0,1475,0,1479
TGZ56759.1,XP_011251037.1,2.00E-179,499,7.00E-180,499
TGZ56761.1,XP_011262530.2,0,2293,0,2290
TGZ56761.1,XP_011262535.2,0,2304,0,2301
TGZ56761.1,XP_025266784.1,0,2276,0,2278
TGZ56761.1,XP_025266786.1,0,2277,0,2278
TGZ56761.1,XP_025266787.1,0,2276,0,2280
TGZ56761.1,XP_025266788.1,0,2283,0,2282
TGZ56761.1,XP_025266789.1,0,2276,0,2278
TGZ56761.1,XP_025266790.1,0,2276,0,2278
TGZ56761.1,XP_025266791.1,0,2277,0,2278
TGZ56761.1,XP_025266792.1,0,2293,0,2291
TGZ56761.1,XP_025266793.1,0,2248,0,2251
TGZ56761.1,XP_025266796.1,0,2208,0,2204
TGZ56763.1,XP_011256690.1,0,757,0,756
TGZ56766.1,XP_011255310.1,0,840,0,840
TGZ56766.1,XP_011255311.1,0,838,0,838
TGZ56767.1,XP_011255312.1,0,710,0,700
TGZ56768.1,XP_011256692.1,0,3910,0,3910
TGZ56768.1,XP_011256693.1,0,3914,0,3914
TGZ56768.1,XP_011256694.1,0,3900,0,3900
TGZ56768.1,XP_011256695.1,0,3896,0,3896
TGZ56768.1,XP_011256696.1,0,3933,0,3933
TGZ56768.1,XP_011256698.1,0,3904,0,3904
TGZ56768.1,XP_025266883.1,0,3885,0,3885
TGZ56768.1,XP_025266884.1,0,3910,0,3910
TGZ56768.1,XP_025266885.1,0,3904,0,3904
TGZ56768.1,XP_025266886.1,0,3923,0,3923
TGZ56772.1,XP_025266832.1,0,672,0,672
TGZ56773.1,XP_011250525.1,0,1372,0,1395
TGZ56774.1,XP_025266834.1,0,876,0,872
TGZ56775.1,XP_019883676.2,0,628,0,628
TGZ56776.1,XP_011259473.2,0,1156,0,1176
TGZ56776.1,XP_011259475.2,0,1156,0,1176
TGZ56776.1,XP_025266814.1,0,1156,0,1177
TGZ56776.1,XP_025266815.1,0,1157,0,1176
TGZ56776.1,XP_025266816.1,0,1156,0,1176
TGZ56776.1,XP_025266817.1,0,1157,0,1176
TGZ56776.1,XP_025266818.1,0,1157,0,1177
TGZ56776.1,XP_025266819.1,0,1157,0,1178
TGZ56776.1,XP_025266820.1,0,1157,0,1177
TGZ56777.1,XP_019883678.1,5.00E-47,150,2.00E-47,150
TGZ56778.1,XP_011250942.2,0,4440,0,4464
TGZ56778.1,XP_011250943.2,0,4415,0,4436
TGZ56779.1,XP_011250941.1,0,900,0,900
TGZ56783.1,XP_011259493.1,5.00E-179,506,3.00E-179,506
TGZ56783.1,XP_011259498.1,0,525,0,525
TGZ56783.1,XP_011259500.1,0,523,0,523
TGZ56783.1,XP_025266872.1,0,532,0,532
TGZ56784.1,XP_011259501.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259503.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259504.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259505.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259506.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259507.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259509.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259510.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259511.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259512.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259513.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_011259514.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_025266874.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_025266875.1,8.00E-114,327,5.00E-119,339
TGZ56784.1,XP_025266876.1,8.00E-114,327,5.00E-119,339
TGZ56785.1,XP_011259489.1,0,897,0,872
TGZ56785.1,XP_011259490.1,0,897,0,872
TGZ56785.1,XP_011259491.1,0,897,0,872
TGZ56785.1,XP_019883681.2,0,896,0,869
TGZ56786.1,XP_019882326.2,0,773,0,773
TGZ56787.1,XP_011259483.1,0,708,0,693
TGZ56787.1,XP_011259484.1,0,708,0,693
TGZ56787.1,XP_011259486.1,0,708,0,693
TGZ56787.1,XP_011259487.1,0,708,0,693
TGZ56788.1,XP_011259472.1,0,1206,0,1178
TGZ56790.1,XP_011250945.1,1.00E-139,395,4.00E-133,378
TGZ56791.1,XP_011250946.1,0,1165,0,1165
TGZ56792.1,XP_019882074.2,0,821,0,822
TGZ56793.1,XP_011250944.1,0,1350,0,1335
TGZ56794.1,XP_011250950.1,8.00E-35,118,1.00E-35,119
TGZ56794.1,XP_011250951.1,8.00E-35,118,1.00E-35,119
TGZ56795.1,XP_011250952.1,0,1137,0,1139
TGZ56797.1,XP_011256674.1,0,1001,0,1030
TGZ56798.1,XP_011264636.1,0,1207,0,1209
TGZ56799.1,XP_011264635.1,3.00E-132,375,1.00E-132,375
TGZ56800.1,XP_011260992.1,0,580,0,580
TGZ56800.1,XP_025269242.1,0,570,0,569
TGZ56801.1,XP_011260991.1,1.00E-45,147,5.00E-46,147
TGZ56803.1,XP_011260983.1,0,1257,0,1260
TGZ56803.1,XP_011260985.1,0,1253,0,1256
TGZ56803.1,XP_011260986.1,0,1254,0,1256
TGZ56803.1,XP_025269235.1,0,1258,0,1260
TGZ56803.1,XP_025269236.1,0,1258,0,1260
TGZ56803.1,XP_025269237.1,0,1258,0,1261
TGZ56803.1,XP_025269238.1,0,1263,0,1266
TGZ56803.1,XP_025269239.1,0,1259,0,1261
TGZ56804.1,XP_011250977.1,1.00E-143,402,5.00E-144,402
TGZ56805.1,XP_011260980.1,8.00E-73,216,3.00E-73,216
TGZ56806.1,XP_025266821.1,0,1155,0,1155
TGZ56807.1,XP_011256676.1,3.00E-93,273,1.00E-93,273
TGZ56867.1,XP_011263152.2,0,748,0,768
TGZ56867.1,XP_019884431.2,0,759,0,759
TGZ56867.1,XP_025263864.1,0,761,0,761
TGZ56871.1,XP_011266957.1,0,3013,0,3013
TGZ56871.1,XP_011266958.1,0,3013,0,3013
TGZ56871.1,XP_011266960.1,0,3028,0,3028
TGZ56871.1,XP_019885081.1,0,3013,0,3013
TGZ56871.1,XP_025263929.1,0,3013,0,3013
TGZ56872.1,XP_011263148.2,0,784,0,784
TGZ56872.1,XP_011263150.2,0,795,0,795
TGZ56872.1,XP_011263154.1,0,815,0,815
TGZ56872.1,XP_011263155.2,0,778,0,778
TGZ56872.1,XP_019884430.2,0,785,0,802
TGZ56872.1,XP_025263872.1,0,787,0,811
TGZ56874.1,XP_011266955.1,0,1614,0,1614
TGZ56877.1,XP_011266940.1,8.00E-137,387,3.00E-137,387
TGZ56878.1,XP_011266939.2,2.00E-128,366,6.00E-129,366
TGZ56880.1,XP_011266949.1,1.00E-154,448,5.00E-155,448
TGZ56881.1,XP_011266943.1,0,1209,0,1170
TGZ56881.1,XP_025263824.1,0,1167,0,1127
TGZ56882.1,XP_011266944.1,2.00E-172,483,7.00E-173,483
TGZ56883.1,XP_011266941.2,0,1659,0,1681
TGZ56884.1,XP_011266313.1,0,1161,0,1185
TGZ56885.1,XP_011266312.1,0,574,0,574
TGZ56887.1,XP_011263169.1,0,2398,0,2392
TGZ56887.1,XP_011263170.1,0,2396,0,2404
TGZ56887.1,XP_019884436.1,0,2343,0,2336
TGZ56888.1,XP_011267795.1,0,573,0,573
TGZ56888.1,XP_011267796.1,0,573,0,573
TGZ56889.1,XP_011267839.2,0,2278,0,2291
TGZ56889.1,XP_025263765.1,0,2278,0,2291
TGZ56890.1,XP_011267797.1,4.00E-76,225,2.00E-76,225
TGZ56891.1,XP_011266310.1,1.00E-86,252,6.00E-87,252
TGZ56892.1,XP_011267790.1,0,838,0,838
TGZ56892.1,XP_019885276.1,0,838,0,838
TGZ56892.1,XP_025263832.1,0,838,0,838
TGZ56893.1,XP_011267789.1,0,638,0,642
TGZ56894.1,XP_011267793.1,0,611,0,611
TGZ56895.1,XP_011267794.1,0,3617,0,3608
TGZ56898.1,XP_025264552.1,2.00E-63,192,8.00E-64,192
TGZ56901.1,XP_011256342.1,1.00E-34,121,3.00E-35,121
TGZ56904.1,XP_011255167.1,0,680,0,706
TGZ56906.1,XP_011267885.1,8.00E-141,406,7.00E-141,406
TGZ56924.1,XP_011269085.1,0,608,0,593
TGZ56924.1,XP_019885495.1,0,608,0,593
TGZ56924.1,XP_025271139.1,0,608,0,593
TGZ56925.1,XP_011269081.2,3.00E-101,295,2.00E-103,299
TGZ56927.1,XP_025264825.1,0,1076,0,1095
TGZ56927.1,XP_025271184.1,0,1080,0,1080
TGZ56927.1,XP_025271185.1,0,1080,0,1080
TGZ56927.1,XP_025271186.1,0,1080,0,1080
TGZ56927.1,XP_025271187.1,0,1080,0,1080
TGZ56930.1,XP_011269089.1,0,1197,0,1197
TGZ56930.1,XP_011269090.1,0,1195,0,1195
TGZ56930.1,XP_011269091.1,0,1141,0,1163
TGZ56930.1,XP_011269092.1,0,1186,0,1186
TGZ56931.1,XP_011269086.1,0,2267,0,2261
TGZ56931.1,XP_011269087.1,0,2265,0,2260
TGZ56933.1,XP_011269106.1,0,1298,0,1256
TGZ56934.1,XP_025271085.1,3.00E-102,302,1.00E-102,302
TGZ56935.1,XP_011269100.1,0,2298,0,2313
TGZ56935.1,XP_011269102.1,0,2285,0,2303
TGZ56935.1,XP_025271084.1,0,2298,0,2313
TGZ56936.1,XP_025271086.1,0,697,0,696
TGZ56936.1,XP_025271087.1,0,692,0,691
TGZ56937.1,XP_011269099.1,6.00E-142,400,2.00E-142,400
TGZ56938.1,XP_011269094.1,2.00E-139,393,7.00E-140,393
TGZ56938.1,XP_011269095.1,2.00E-139,393,7.00E-140,393
TGZ56939.1,XP_011269097.1,0,1749,0,1757
TGZ56957.1,XP_011266345.1,1.00E-121,351,3.00E-122,351
TGZ56958.1,XP_011266349.1,0,3474,0,3474
TGZ56960.1,XP_011257686.1,0,949,0,952
TGZ56960.1,XP_011257694.1,0,949,0,952
TGZ56960.1,XP_011257703.1,0,949,0,952
TGZ56960.1,XP_011257713.1,0,949,0,952
TGZ56960.1,XP_011257721.1,0,949,0,952
TGZ56961.1,XP_011257748.1,0,1342,0,1336
TGZ56961.1,XP_019883339.1,0,1336,0,1324
TGZ56962.1,XP_011257772.1,0,537,0,510
TGZ56962.1,XP_019883366.1,0,551,3.00E-180,506
TGZ56962.1,XP_019883368.1,0,542,0,515
TGZ56962.1,XP_025267887.1,0,556,0,511
TGZ56963.1,XP_025270573.1,0,1089,0,1087
TGZ56963.1,XP_025270574.1,0,1049,0,1046
TGZ56964.1,XP_011269373.1,0,625,0,601
TGZ56965.1,XP_011269378.1,0,878,0,878
TGZ56966.1,XP_011269379.1,6.00E-136,387,3.00E-136,387
TGZ56966.1,XP_011269380.1,6.00E-136,387,3.00E-136,387
TGZ56966.1,XP_011269381.1,6.00E-136,387,3.00E-136,387
TGZ56967.1,XP_011267891.1,1.00E-59,183,4.00E-60,183
TGZ56968.1,XP_011269367.1,0,830,0,831
TGZ56968.1,XP_011269368.1,0,830,0,831
TGZ56968.1,XP_025270575.1,0,811,0,812
TGZ56968.1,XP_025270576.1,0,802,0,802
TGZ56969.1,XP_011269365.1,0,1314,0,1316
TGZ56970.1,XP_025270563.1,0,1707,0,1774
TGZ56971.1,XP_011266525.2,2.00E-69,228,2.00E-66,219
TGZ56972.1,XP_011266529.1,0,788,0,800
TGZ56973.1,XP_025270608.1,2.00E-49,161,2.00E-50,162
TGZ56975.1,XP_011269527.1,5.00E-96,279,2.00E-96,279
TGZ56976.1,XP_025270594.1,4.00E-133,376,2.00E-133,376
TGZ56976.1,XP_025270595.1,4.00E-133,376,2.00E-133,376
TGZ56977.1,XP_025270593.1,0,2202,0,2186
TGZ56978.1,XP_011266350.1,2.00E-40,135,7.00E-38,127
TGZ56980.1,XP_025270649.1,0,649,0,649
TGZ56983.1,XP_011267870.1,0,884,0,838
TGZ56984.1,XP_011267868.1,0,6964,0,6964
TGZ56984.1,XP_011267869.1,0,6964,0,6964
TGZ56987.1,XP_011263435.1,0,755,0,788
TGZ56987.1,XP_011263436.1,0,779,0,780
TGZ56988.1,XP_011263434.1,0,1003,0,1014
TGZ56989.1,XP_011263440.1,7.00E-179,501,3.00E-179,501
TGZ57001.1,XP_011261122.1,0,504,0,504
TGZ57003.1,XP_011261127.1,0,654,0,671
TGZ57004.1,XP_025262556.1,2.00E-95,288,6.00E-98,294
TGZ57004.1,XP_025262557.1,1.00E-95,288,2.00E-98,294
TGZ57005.1,XP_011261126.1,0,877,0,877
TGZ57007.1,XP_011261129.1,4.00E-111,322,6.00E-111,322
TGZ57009.1,XP_011261128.1,9.00E-144,407,4.00E-144,407
TGZ57010.1,XP_025262486.1,0,2348,0,2350
TGZ57011.1,XP_011261132.1,0,607,0,619
TGZ57017.1,XP_011266539.1,0,623,0,623
TGZ57017.1,XP_011266540.1,0,628,0,628
TGZ57017.1,XP_011266541.1,0,622,0,622
TGZ57018.1,XP_011266534.2,0,2343,0,2340
TGZ57018.1,XP_025270659.1,0,2336,0,2332
TGZ57019.1,XP_011269930.1,0,770,0,770
TGZ57019.1,XP_025269353.1,0,770,0,770
TGZ57020.1,XP_025269354.1,5.00E-122,350,2.00E-122,350
TGZ57020.1,XP_025269355.1,4.00E-124,355,1.00E-124,355
TGZ57021.1,XP_011250467.1,8.00E-83,244,5.00E-83,244
TGZ57022.1,XP_011250478.1,0,1513,0,1446
TGZ57022.1,XP_011250487.1,0,1513,0,1446
TGZ57022.1,XP_011250491.1,0,1513,0,1446
TGZ57022.1,XP_019885638.1,0,1513,0,1446
TGZ57025.1,XP_011250504.1,0,738,0,719
TGZ57025.1,XP_011250512.1,0,744,0,727
TGZ57026.1,XP_011250538.1,2.00E-138,389,1.00E-138,389
TGZ57027.1,XP_011269896.1,2.00E-97,282,7.00E-98,282
TGZ57028.1,XP_011269909.1,0,761,0,783
TGZ57028.1,XP_011269917.1,0,745,0,766
TGZ57036.1,XP_011266533.1,1.00E-59,186,5.00E-60,186
TGZ57049.1,XP_011264301.1,1.00E-93,272,4.00E-94,272
TGZ57049.1,XP_011264302.1,1.00E-93,272,4.00E-94,272
TGZ57050.1,XP_011264295.1,0,1509,0,1509
TGZ57050.1,XP_011264296.1,0,1509,0,1509
TGZ57050.1,XP_011264297.1,0,1509,0,1509
TGZ57050.1,XP_011264298.1,0,1509,0,1509
TGZ57050.1,XP_025271060.1,0,1509,0,1509
