cflo,clonal ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_025266829.1,XP_026830574.1,0,1746,0,1743
XP_025266830.1,XP_026830574.1,0,1746,0,1743
XP_025266831.1,XP_026830574.1,0,1746,0,1743
XP_025266832.1,XP_026828451.1,0,653,0,653
XP_025266834.1,XP_011334223.2,0,862,0,867
XP_025266835.1,XP_011330250.1,0,946,0,946
XP_025266835.1,XP_011330251.1,0,917,0,917
XP_025266836.1,XP_011330250.1,0,946,0,946
XP_025266836.1,XP_011330251.1,0,917,0,917
XP_025266837.1,XP_011330250.1,0,915,0,915
XP_025266837.1,XP_011330251.1,0,924,0,924
XP_025266839.1,XP_011345295.1,0,1537,0,1547
XP_025266839.1,XP_011345296.1,0,1512,0,1501
XP_025266839.1,XP_019888710.1,0,1524,0,1534
XP_025266839.1,XP_019888711.1,0,1512,0,1501
XP_025266839.1,XP_026830417.1,0,1500,0,1508
XP_025266839.1,XP_026830418.1,0,1487,0,1495
XP_025266840.1,XP_011345295.1,0,1541,0,1550
XP_025266840.1,XP_011345296.1,0,1516,0,1503
XP_025266840.1,XP_019888710.1,0,1528,0,1535
XP_025266840.1,XP_019888711.1,0,1516,0,1503
XP_025266840.1,XP_026830417.1,0,1504,0,1512
XP_025266840.1,XP_026830418.1,0,1489,0,1498
XP_025266841.1,XP_011345295.1,0,1541,0,1551
XP_025266841.1,XP_011345296.1,0,1514,0,1502
XP_025266841.1,XP_019888710.1,0,1528,0,1536
XP_025266841.1,XP_019888711.1,0,1514,0,1502
XP_025266841.1,XP_026830417.1,0,1504,0,1513
XP_025266841.1,XP_026830418.1,0,1490,0,1499
XP_025266842.1,XP_011345295.1,0,1500,0,1508
XP_025266842.1,XP_011345296.1,0,1474,0,1462
XP_025266842.1,XP_019888710.1,0,1485,0,1495
XP_025266842.1,XP_019888711.1,0,1474,0,1462
XP_025266842.1,XP_026830417.1,0,1508,0,1519
XP_025266842.1,XP_026830418.1,0,1494,0,1504
XP_025266843.1,XP_011345295.1,0,1549,0,1558
XP_025266843.1,XP_011345296.1,0,1514,0,1501
XP_025266843.1,XP_019888710.1,0,1536,0,1544
XP_025266843.1,XP_019888711.1,0,1514,0,1501
XP_025266843.1,XP_026830417.1,0,1512,0,1520
XP_025266843.1,XP_026830418.1,0,1497,0,1506
XP_025266844.1,XP_011345295.1,0,1514,0,1503
XP_025266844.1,XP_011345296.1,0,1514,0,1502
XP_025266844.1,XP_019888710.1,0,1501,0,1489
XP_025266844.1,XP_019888711.1,0,1514,0,1502
XP_025266844.1,XP_026830417.1,0,1477,0,1466
XP_025266844.1,XP_026830418.1,0,1463,0,1452
XP_025266846.1,XP_011336198.1,0,1727,0,1720
XP_025266846.1,XP_011336199.1,0,1727,0,1720
XP_025266848.1,XP_011349551.1,0,700,0,700
XP_025266849.1,XP_011336360.1,3.00E-155,445,9.00E-156,446
XP_025266850.1,XP_011336360.1,6.00E-158,446,7.00E-158,446
XP_025266851.1,XP_026825693.1,1.00E-06,50.4,1.00E-06,50.4
XP_025266854.1,XP_011336195.2,0,1070,0,1070
XP_025266854.1,XP_011336196.2,0,1065,0,1065
XP_025266857.1,XP_011349547.1,1.00E-153,434,1.00E-153,434
XP_025266857.1,XP_011349548.1,1.00E-153,434,1.00E-153,434
XP_025266858.1,XP_026829317.1,0,1046,0,1036
XP_025266859.1,XP_026829317.1,0,1053,0,1043
XP_025266860.1,XP_011333895.1,0,2145,0,2175
XP_025266860.1,XP_011333896.1,0,2172,0,2182
XP_025266860.1,XP_011333897.1,0,2116,0,2147
XP_025266861.1,XP_011333895.1,0,2114,0,2146
XP_025266861.1,XP_011333896.1,0,2142,0,2151
XP_025266861.1,XP_011333897.1,0,2125,0,2153
XP_025266862.1,XP_011333899.1,0,1983,0,2012
XP_025266862.1,XP_011333900.1,0,1988,0,2019
XP_025266863.1,XP_026829314.1,0,739,0,751
XP_025266864.1,XP_026829314.1,0,753,0,782
XP_025266866.1,XP_011336371.1,0,1280,0,1256
XP_025266871.1,XP_026825292.1,0,2238,0,2152
XP_025266873.1,XP_011346192.2,5.00E-92,280,3.00E-89,273
XP_025266874.1,XP_011334628.1,9.00E-110,317,4.00E-108,313
XP_025266875.1,XP_011334628.1,9.00E-110,317,4.00E-108,313
XP_025266876.1,XP_011334628.1,9.00E-110,317,4.00E-108,313
XP_025266878.1,XP_026830332.1,0,2453,0,2453
XP_025266878.1,XP_026830333.1,0,2453,0,2453
XP_025266878.1,XP_026830334.1,0,2453,0,2453
XP_025266879.1,XP_011345368.1,3.00E-178,495,3.00E-178,495
XP_025266881.1,XP_026830529.1,1.00E-98,296,9.00E-100,299
XP_025266883.1,XP_026829567.1,0,3893,0,3893
XP_025266883.1,XP_026829568.1,0,3898,0,3898
XP_025266883.1,XP_026829570.1,0,3893,0,3893
XP_025266884.1,XP_026829567.1,0,3917,0,3917
XP_025266884.1,XP_026829570.1,0,3910,0,3910
XP_025266885.1,XP_026829567.1,0,3908,0,3908
XP_025266885.1,XP_026829568.1,0,3899,0,3899
XP_025266885.1,XP_026829570.1,0,3904,0,3904
XP_025266886.1,XP_026829567.1,0,3908,0,3908
XP_025266886.1,XP_026829568.1,0,3913,0,3913
XP_025266886.1,XP_026829570.1,0,3934,0,3934
XP_025266887.1,XP_026830331.1,0,1355,0,1352
XP_025266889.1,XP_026830708.1,7.00E-81,248,8.00E-81,248
XP_025266889.1,XP_026830864.1,2.00E-80,246,3.00E-80,246
XP_025266901.1,XP_011333602.1,2.00E-53,178,6.00E-50,169
XP_025266903.1,XP_011343199.1,0,730,0,730
XP_025266904.1,XP_011343199.1,0,730,0,730
XP_025266905.1,XP_011333804.1,0,1470,0,1407
XP_025266905.1,XP_026828685.1,0,1403,0,1345
XP_025266906.1,XP_011342792.1,0,2914,0,2894
XP_025266906.1,XP_011342793.1,0,2906,0,2883
XP_025266906.1,XP_019888266.1,0,2905,0,2885
XP_025266906.1,XP_019888269.1,0,2897,0,2877
XP_025266908.1,XP_011333806.2,2.00E-170,481,1.00E-173,490
XP_025266911.1,XP_011347348.2,6.00E-147,433,4.00E-147,434
XP_025266911.1,XP_026829833.1,1.00E-145,430,8.00E-146,430
XP_025266912.1,XP_011342452.2,0,579,0,579
XP_025266912.1,XP_011345441.2,0,568,0,578
XP_025266912.1,XP_011350022.2,0,582,0,582
XP_025266912.1,XP_026824295.1,0,597,0,597
XP_025266912.1,XP_026824366.1,0,568,0,575
XP_025266912.1,XP_026824767.1,0,579,0,583
XP_025266912.1,XP_026825290.1,0,596,0,596
XP_025266912.1,XP_026828144.1,0,591,0,591
XP_025266912.1,XP_026829093.1,0,573,0,582
XP_025266912.1,XP_026829816.1,0,569,0,569
XP_025266912.1,XP_026829818.1,0,586,0,586
XP_025266912.1,XP_026829831.1,0,587,0,587
XP_025266912.1,XP_026830516.1,0,596,0,596
XP_025266912.1,XP_026830517.1,0,595,0,595
XP_025266912.1,XP_026830875.1,0,588,0,588
XP_025266914.1,XP_026831378.1,0,540,0,540
XP_025266915.1,XP_011342792.1,0,2907,0,2886
XP_025266915.1,XP_011342793.1,0,2912,0,2890
XP_025266915.1,XP_019888266.1,0,2898,0,2878
XP_025266915.1,XP_019888269.1,0,2902,0,2884
XP_025266918.1,XP_019888271.1,0,2762,0,2749
XP_025266918.1,XP_026825206.1,0,2763,0,2750
XP_025266919.1,XP_011334701.2,0,4148,0,4171
XP_025266919.1,XP_011334702.2,0,4148,0,4164
XP_025266919.1,XP_011334703.2,0,4094,0,4115
XP_025266919.1,XP_011334704.2,0,4133,0,4138
XP_025266919.1,XP_011334705.2,0,4074,0,4083
XP_025266919.1,XP_011334706.2,0,4041,0,4068
XP_025266920.1,XP_011334701.2,0,4153,0,4164
XP_025266920.1,XP_011334702.2,0,4148,0,4169
XP_025266920.1,XP_011334703.2,0,4098,0,4109
XP_025266920.1,XP_011334704.2,0,4134,0,4138
XP_025266920.1,XP_011334705.2,0,4074,0,4083
XP_025266920.1,XP_011334706.2,0,4046,0,4062
XP_025266921.1,XP_011334701.2,0,4153,0,4175
XP_025266921.1,XP_011334702.2,0,4153,0,4169
XP_025266921.1,XP_011334703.2,0,4093,0,4116
XP_025266921.1,XP_011334704.2,0,4138,0,4143
XP_025266921.1,XP_011334705.2,0,4074,0,4083
XP_025266921.1,XP_011334706.2,0,4046,0,4073
XP_025266922.1,XP_011334701.2,0,4094,0,4116
XP_025266922.1,XP_011334702.2,0,4094,0,4110
XP_025266922.1,XP_011334703.2,0,4105,0,4131
XP_025266922.1,XP_011334704.2,0,4074,0,4084
XP_025266922.1,XP_011334705.2,0,4088,0,4097
XP_025266922.1,XP_011334706.2,0,3986,0,4011
XP_025266923.1,XP_011334701.2,0,4129,0,4140
XP_025266923.1,XP_011334702.2,0,4130,0,4140
XP_025266923.1,XP_011334703.2,0,4075,0,4084
XP_025266923.1,XP_011334704.2,0,4148,0,4153
XP_025266923.1,XP_011334705.2,0,4088,0,4095
XP_025266923.1,XP_011334706.2,0,4023,0,4034
XP_025266924.1,XP_011334701.2,0,4075,0,4085
XP_025266924.1,XP_011334702.2,0,4076,0,4085
XP_025266924.1,XP_011334703.2,0,4089,0,4097
XP_025266924.1,XP_011334704.2,0,4088,0,4096
XP_025266924.1,XP_011334705.2,0,4101,0,4109
XP_025266924.1,XP_011334706.2,0,3968,0,3981
XP_025266925.1,XP_011334701.2,0,4038,0,4067
XP_025266925.1,XP_011334702.2,0,4038,0,4060
XP_025266925.1,XP_011334703.2,0,3984,0,4012
XP_025266925.1,XP_011334704.2,0,4026,0,4033
XP_025266925.1,XP_011334705.2,0,3970,0,3981
XP_025266925.1,XP_011334706.2,0,4062,0,4091
XP_025266926.1,XP_026824647.1,0,565,0,564
XP_025266927.1,XP_011339117.1,0,1419,0,1442
XP_025266928.1,XP_011339117.1,0,1419,0,1442
XP_025266929.1,XP_011339117.1,0,1419,0,1442
XP_025266930.1,XP_011339117.1,0,1419,0,1442
XP_025266931.1,XP_011339117.1,0,1419,0,1442
XP_025266932.1,XP_011339117.1,0,1419,0,1442
XP_025266933.1,XP_026825065.1,0,630,0,624
XP_025266939.1,XP_011344603.1,0,3289,0,3280
XP_025266939.1,XP_026824732.1,0,3290,0,3282
XP_025266939.1,XP_026824739.1,0,3290,0,3282
XP_025266939.1,XP_026824746.1,0,3290,0,3282
XP_025266940.1,XP_011339202.2,0,1932,0,1943
XP_025266940.1,XP_019887568.2,0,1932,0,1943
XP_025266941.1,XP_019888854.1,0,3277,0,3259
XP_025266941.1,XP_019888855.1,0,3277,0,3259
XP_025266941.1,XP_019888857.1,0,3277,0,3259
XP_025266941.1,XP_019888861.1,0,3277,0,3259
XP_025266941.1,XP_019888862.1,0,3277,0,3259
XP_025266941.1,XP_019888863.1,0,3277,0,3259
XP_025266941.1,XP_026830888.1,0,3277,0,3259
XP_025266941.1,XP_026830889.1,0,3180,0,3205
XP_025266942.1,XP_019888854.1,0,3269,0,3253
XP_025266942.1,XP_019888855.1,0,3269,0,3253
XP_025266942.1,XP_019888857.1,0,3269,0,3253
XP_025266942.1,XP_019888861.1,0,3269,0,3253
XP_025266942.1,XP_019888862.1,0,3269,0,3253
XP_025266942.1,XP_019888863.1,0,3269,0,3253
XP_025266942.1,XP_026830888.1,0,3269,0,3253
XP_025266942.1,XP_026830889.1,0,3180,0,3198
XP_025266943.1,XP_019888854.1,0,3267,0,3251
XP_025266943.1,XP_019888855.1,0,3267,0,3251
XP_025266943.1,XP_019888857.1,0,3267,0,3251
XP_025266943.1,XP_019888861.1,0,3267,0,3251
XP_025266943.1,XP_019888862.1,0,3267,0,3251
XP_025266943.1,XP_019888863.1,0,3267,0,3251
XP_025266943.1,XP_026830888.1,0,3267,0,3251
XP_025266943.1,XP_026830889.1,0,3172,0,3196
XP_025266944.1,XP_019888854.1,0,3285,0,3254
XP_025266944.1,XP_019888855.1,0,3285,0,3254
XP_025266944.1,XP_019888857.1,0,3285,0,3254
XP_025266944.1,XP_019888861.1,0,3285,0,3254
XP_025266944.1,XP_019888862.1,0,3285,0,3254
XP_025266944.1,XP_019888863.1,0,3285,0,3254
XP_025266944.1,XP_026830888.1,0,3285,0,3254
XP_025266944.1,XP_026830889.1,0,3192,0,3199
XP_025266945.1,XP_019888854.1,0,3213,0,3188
XP_025266945.1,XP_019888855.1,0,3213,0,3188
XP_025266945.1,XP_019888857.1,0,3213,0,3188
XP_025266945.1,XP_019888861.1,0,3213,0,3188
XP_025266945.1,XP_019888862.1,0,3213,0,3188
XP_025266945.1,XP_019888863.1,0,3213,0,3188
XP_025266945.1,XP_026830888.1,0,3213,0,3188
XP_025266945.1,XP_026830889.1,0,3116,0,3133
XP_025266948.1,XP_011346221.1,0,666,0,702
XP_025266950.1,XP_011339116.1,0,4201,0,4219
XP_025266951.1,XP_011339116.1,0,4071,0,4087
XP_025266952.1,XP_026830890.1,0,795,0,811
XP_025266952.1,XP_026830891.1,0,795,0,811
XP_025266953.1,XP_026830890.1,0,795,0,811
XP_025266953.1,XP_026830891.1,0,795,0,811
XP_025266954.1,XP_026830890.1,0,795,0,811
XP_025266954.1,XP_026830891.1,0,795,0,811
XP_025266955.1,XP_026830890.1,0,795,0,811
XP_025266955.1,XP_026830891.1,0,795,0,811
XP_025266956.1,XP_026830890.1,0,801,0,816
XP_025266956.1,XP_026830891.1,0,801,0,816
XP_025266959.1,XP_026830537.1,0,1348,0,1348
XP_025266960.1,XP_011344608.1,0,698,0,723
XP_025266962.1,XP_011347961.1,0,1443,0,1443
XP_025266962.1,XP_011347962.1,0,1443,0,1443
XP_025266962.1,XP_011347963.1,0,1443,0,1443
XP_025266962.1,XP_019889218.1,0,1511,0,1511
XP_025266963.1,XP_011347961.1,0,1443,0,1443
XP_025266963.1,XP_011347962.1,0,1443,0,1443
XP_025266963.1,XP_011347963.1,0,1443,0,1443
XP_025266963.1,XP_019889218.1,0,1511,0,1511
XP_025266964.1,XP_026830534.1,0,1541,0,1558
XP_025266965.1,XP_026830534.1,0,1543,0,1560
XP_025266966.1,XP_026830534.1,0,1548,0,1564
XP_025266967.1,XP_026830534.1,0,1543,0,1558
XP_025266969.1,XP_011330113.2,0,1231,0,1229
XP_025266969.1,XP_026825283.1,0,1231,0,1229
XP_025266971.1,XP_011330118.2,0,1825,0,1835
XP_025266974.1,XP_026830845.1,0,2353,0,2334
XP_025266974.1,XP_026830846.1,0,2353,0,2334
XP_025266974.1,XP_026830847.1,0,2353,0,2334
XP_025266974.1,XP_026830848.1,0,2308,0,2287
XP_025266975.1,XP_026830845.1,0,2358,0,2337
XP_025266975.1,XP_026830846.1,0,2358,0,2337
XP_025266975.1,XP_026830847.1,0,2358,0,2337
XP_025266975.1,XP_026830848.1,0,2312,0,2291
XP_025266976.1,XP_026830845.1,0,2308,0,2288
XP_025266976.1,XP_026830846.1,0,2308,0,2288
XP_025266976.1,XP_026830847.1,0,2308,0,2288
XP_025266976.1,XP_026830848.1,0,2379,0,2359
XP_025266977.1,XP_026830845.1,0,2312,0,2293
XP_025266977.1,XP_026830846.1,0,2312,0,2293
XP_025266977.1,XP_026830847.1,0,2312,0,2293
XP_025266977.1,XP_026830848.1,0,2383,0,2362
XP_025266978.1,XP_026830849.1,0,908,0,908
XP_025266979.1,XP_026830849.1,0,908,0,908
XP_025266980.1,XP_011339108.1,2.00E-99,289,3.00E-101,293
XP_025266981.1,XP_011339796.2,0,581,0,595
XP_025266982.1,XP_011339796.2,0,581,0,596
XP_025266983.1,XP_011339796.2,0,581,0,595
XP_025266984.1,XP_026827284.1,0,2045,0,2034
XP_025266984.1,XP_026827301.1,0,2045,0,2034
XP_025266985.1,XP_026827284.1,0,2036,0,2026
XP_025266985.1,XP_026827301.1,0,2036,0,2026
XP_025266987.1,XP_026825157.1,0,1162,0,1151
XP_025266987.1,XP_026825158.1,0,1141,0,1149
XP_025266988.1,XP_011339138.1,9.00E-164,469,2.00E-168,481
XP_025266989.1,XP_011346242.1,1.00E-59,214,3.00E-59,213
XP_025266989.1,XP_026830844.1,2.00E-57,207,6.00E-60,214
XP_025266990.1,XP_011339142.2,0,814,0,814
XP_025266990.1,XP_011339143.2,0,830,0,830
XP_025266991.1,XP_011339447.1,0,1497,0,1497
XP_025266993.1,XP_026830921.1,0,1565,0,1565
XP_025266994.1,XP_026830921.1,0,1565,0,1565
XP_025266995.1,XP_026830921.1,0,1565,0,1565
XP_025266997.1,XP_011339133.1,0,1959,0,1898
XP_025266997.1,XP_011339134.1,0,1959,0,1898
XP_025266997.1,XP_011339136.1,0,1959,0,1898
XP_025266997.1,XP_011339137.1,0,1992,0,1931
XP_025266998.1,XP_011339106.1,4.00E-61,189,1.00E-61,191
XP_025266999.1,XP_011344206.2,0,1955,0,2394
XP_025266999.1,XP_011344207.2,0,1957,0,2310
XP_025266999.1,XP_011344208.2,0,1955,0,2310
XP_025266999.1,XP_011344209.2,0,1955,0,2310
XP_025267000.1,XP_011344206.2,0,1951,0,2388
XP_025267000.1,XP_011344207.2,0,1953,0,2303
XP_025267000.1,XP_011344208.2,0,1950,0,2303
XP_025267000.1,XP_011344209.2,0,1950,0,2303
XP_025267011.1,XP_011329728.1,0,816,0,842
XP_025267011.1,XP_026824521.1,0,816,0,842
XP_025267012.1,XP_011329728.1,0,816,0,844
XP_025267012.1,XP_026824521.1,0,816,0,844
XP_025267013.1,XP_011345159.1,5.00E-145,407,7.00E-145,407
XP_025267014.1,XP_011329728.1,0,840,0,867
XP_025267014.1,XP_026824521.1,0,840,0,867
XP_025267015.1,XP_011329728.1,0,840,0,867
XP_025267015.1,XP_026824521.1,0,840,0,867
XP_025267016.1,XP_011329728.1,0,840,0,867
XP_025267016.1,XP_026824521.1,0,840,0,867
XP_025267017.1,XP_011329728.1,0,840,0,867
XP_025267017.1,XP_026824521.1,0,840,0,867
XP_025267018.1,XP_019886415.1,0,2990,0,3001
XP_025267018.1,XP_019886430.2,0,3104,0,3117
XP_025267018.1,XP_026824519.1,0,2952,0,2964
XP_025267018.1,XP_026824520.1,0,2966,0,2977
XP_025267021.1,XP_019886488.1,0,584,0,593
XP_025267021.1,XP_019886507.1,0,557,0,565
XP_025267033.1,XP_011332529.1,0,1531,0,1531
XP_025267033.1,XP_011332530.1,0,1508,0,1508
XP_025267033.1,XP_011332532.1,0,1520,0,1521
XP_025267033.1,XP_011332533.1,0,1497,0,1497
XP_025267034.1,XP_019887588.1,0,1221,0,1221
XP_025267035.1,XP_011332597.1,0,3130,0,3095
XP_025267035.1,XP_011332599.1,0,3130,0,3095
XP_025267035.1,XP_026829868.1,0,3130,0,3095
XP_025267035.1,XP_026829869.1,0,3130,0,3095
XP_025267036.1,XP_011345604.2,0,1623,0,1787
XP_025267036.1,XP_011345605.2,0,1641,0,1804
XP_025267037.1,XP_026826527.1,0,1516,0,1527
XP_025267037.1,XP_026826528.1,0,1494,0,1503
XP_025267038.1,XP_026826527.1,0,1452,0,1463
XP_025267038.1,XP_026826531.1,0,1429,0,1444
XP_025267038.1,XP_026826536.1,0,1406,0,1423
XP_025267039.1,XP_026826527.1,0,1494,0,1503
XP_025267039.1,XP_026826528.1,0,1502,0,1512
XP_025267040.1,XP_026826527.1,0,1518,0,1527
XP_025267040.1,XP_026826528.1,0,1494,0,1505
XP_025267041.1,XP_026826527.1,0,1513,0,1530
XP_025267041.1,XP_026826528.1,0,1520,0,1536
XP_025267046.1,XP_011345617.1,0,584,0,582
XP_025267046.1,XP_026826539.1,0,591,0,588
XP_025267050.1,XP_011345625.1,0,562,0,559
XP_025267052.1,XP_011345625.1,0,547,0,545
XP_025267054.1,XP_011345627.1,0,568,0,568
XP_025267055.1,XP_011345608.1,0,531,0,511
XP_025267056.1,XP_011349621.2,3.00E-159,487,1.00E-146,454
XP_025267057.1,XP_019888749.1,2.00E-35,122,2.00E-35,122
XP_025267057.1,XP_019888750.1,2.00E-35,122,2.00E-35,122
XP_025267057.1,XP_019888751.1,2.00E-35,122,2.00E-35,122
XP_025267057.1,XP_019888752.1,2.00E-35,122,2.00E-35,122
XP_025267057.1,XP_019888753.1,2.00E-35,122,2.00E-35,122
XP_025267057.1,XP_019888754.1,2.00E-35,122,2.00E-35,122
XP_025267057.1,XP_019888755.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888749.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888750.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888751.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888752.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888753.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888754.1,2.00E-35,122,2.00E-35,122
XP_025267058.1,XP_019888755.1,2.00E-35,122,2.00E-35,122
XP_025267062.1,XP_011338840.2,1.00E-69,249,2.00E-66,239
XP_025267062.1,XP_011338842.2,1.00E-74,262,8.00E-66,236
XP_025267063.1,XP_011338840.2,2.00E-69,248,5.00E-65,234
XP_025267063.1,XP_011338842.2,1.00E-74,261,4.00E-65,233
XP_025267065.1,XP_011340916.1,0,2526,0,2455
XP_025267065.1,XP_011340917.1,0,2451,0,2378
XP_025267065.1,XP_011340918.1,0,2421,0,2350
XP_025267065.1,XP_011340919.1,0,2440,0,2382
XP_025267065.1,XP_011340920.1,0,2440,0,2382
XP_025267065.1,XP_026824129.1,0,2526,0,2455
XP_025267065.1,XP_026824130.1,0,2526,0,2455
XP_025267074.1,XP_026826105.1,0,827,0,818
XP_025267075.1,XP_011348432.1,0,1556,0,1563
XP_025267075.1,XP_011348433.1,0,1556,0,1563
XP_025267075.1,XP_019889290.1,0,1556,0,1563
XP_025267076.1,XP_011348419.1,0,1345,0,1345
XP_025267076.1,XP_011348420.1,0,1345,0,1345
XP_025267076.1,XP_011348421.1,0,1345,0,1345
XP_025267076.1,XP_026824431.1,0,1345,0,1345
XP_025267076.1,XP_026824432.1,0,1334,0,1334
XP_025267076.1,XP_026824433.1,0,1352,0,1352
XP_025267076.1,XP_026824434.1,0,1330,0,1330
XP_025267076.1,XP_026824435.1,0,1336,0,1336
XP_025267077.1,XP_011348422.1,0,1345,0,1345
XP_025267077.1,XP_011348426.1,0,1327,0,1327
XP_025267077.1,XP_011348427.1,0,1333,0,1333
XP_025267077.1,XP_019889287.1,0,1350,0,1350
XP_025267077.1,XP_026824436.1,0,1322,0,1322
XP_025267080.1,XP_011345584.1,0,1151,0,1108
XP_025267081.1,XP_011332474.1,0,776,0,776
XP_025267081.1,XP_011332475.1,0,776,0,776
XP_025267084.1,XP_011332584.1,0,2229,0,2217
XP_025267084.1,XP_011332585.1,0,2234,0,2223
XP_025267084.1,XP_011332586.1,0,2238,0,2224
XP_025267084.1,XP_011332588.1,0,2201,0,2185
XP_025267084.1,XP_011332589.1,0,2212,0,2198
XP_025267084.1,XP_026829851.1,0,2243,0,2229
XP_025267084.1,XP_026829852.1,0,2208,0,2193
XP_025267085.1,XP_011332584.1,0,2201,0,2185
XP_025267085.1,XP_011332585.1,0,2206,0,2190
XP_025267085.1,XP_011332586.1,0,2208,0,2193
XP_025267085.1,XP_011332588.1,0,2208,0,2193
XP_025267085.1,XP_011332589.1,0,2221,0,2206
XP_025267085.1,XP_026829851.1,0,2212,0,2198
XP_025267085.1,XP_026829852.1,0,2216,0,2201
XP_025267086.1,XP_026826635.1,9.00E-83,242,9.00E-83,242
XP_025267087.1,XP_011332591.1,4.00E-55,177,5.00E-58,184
XP_025267087.1,XP_011332592.1,1.00E-54,176,3.00E-57,182
XP_025267088.1,XP_011332379.2,0,1418,0,1394
XP_025267088.1,XP_011332380.2,0,1418,0,1394
XP_025267088.1,XP_011332381.2,0,1418,0,1394
XP_025267089.1,XP_019888400.1,0,1219,0,1207
XP_025267091.1,XP_011332470.1,0,1772,0,1714
XP_025267091.1,XP_011332472.1,0,1772,0,1714
XP_025267091.1,XP_011332473.1,0,1772,0,1714
XP_025267092.1,XP_011332355.1,0,1206,0,1228
XP_025267093.1,XP_011339365.1,0,659,0,738
XP_025267093.1,XP_011339371.1,0,659,0,738
XP_025267093.1,XP_011339379.1,0,659,0,738
XP_025267093.1,XP_011339388.1,0,659,0,738
XP_025267093.1,XP_026824637.1,0,659,0,738
XP_025267094.1,XP_011352076.1,0,879,0,903
XP_025267094.1,XP_011352077.1,0,876,0,903
XP_025267094.1,XP_011352078.1,0,876,0,903
XP_025267096.1,XP_026825940.1,0,2177,0,2103
XP_025267097.1,XP_026825940.1,0,2182,0,2107
XP_025267098.1,XP_011344021.2,0,2675,0,2656
XP_025267098.1,XP_011344022.2,0,2600,0,2584
XP_025267099.1,XP_011339365.1,0,659,0,738
XP_025267099.1,XP_011339371.1,0,659,0,738
XP_025267099.1,XP_011339379.1,0,659,0,738
XP_025267099.1,XP_011339388.1,0,659,0,738
XP_025267099.1,XP_026824637.1,0,659,0,738
XP_025267100.1,XP_011332455.1,0,2055,0,2055
XP_025267100.1,XP_011332456.1,0,2063,0,2063
XP_025267101.1,XP_011332551.2,0,1455,0,1510
XP_025267101.1,XP_011332552.2,0,1455,0,1510
XP_025267101.1,XP_011332553.2,0,1455,0,1510
XP_025267102.1,XP_026826620.1,1.00E-92,270,1.00E-92,270
XP_025267102.1,XP_026826621.1,1.00E-92,270,1.00E-92,270
XP_025267103.1,XP_026831093.1,0,672,0,672
XP_025267103.1,XP_026831094.1,0,672,0,672
XP_025267104.1,XP_026831095.1,0,644,0,644
XP_025267105.1,XP_011345455.1,0,1067,0,1068
XP_025267106.1,XP_011345586.1,0,540,0,508
XP_025267107.1,XP_026826260.1,2.00E-143,417,1.00E-144,420
XP_025267112.1,XP_011345651.2,0,594,0,594
XP_025267113.1,XP_011343539.1,0,9699,0,9703
XP_025267113.1,XP_011343542.1,0,9690,0,9694
XP_025267113.1,XP_011343543.1,0,9703,0,9708
XP_025267113.1,XP_011343544.1,0,9686,0,9690
XP_025267113.1,XP_011343545.1,0,9682,0,9689
XP_025267113.1,XP_011343546.1,0,9676,0,9687
XP_025267113.1,XP_011343547.1,0,9665,0,9678
XP_025267113.1,XP_026823768.1,0,9699,0,9703
XP_025267114.1,XP_011343539.1,0,9704,0,9712
XP_025267114.1,XP_011343542.1,0,9695,0,9703
XP_025267114.1,XP_011343543.1,0,9709,0,9716
XP_025267114.1,XP_011343544.1,0,9691,0,9698
XP_025267114.1,XP_011343545.1,0,9691,0,9695
XP_025267114.1,XP_011343546.1,0,9681,0,9693
XP_025267114.1,XP_011343547.1,0,9674,0,9683
XP_025267114.1,XP_026823768.1,0,9704,0,9712
XP_025267115.1,XP_011343539.1,0,9705,0,9710
XP_025267115.1,XP_011343542.1,0,9693,0,9701
XP_025267115.1,XP_011343543.1,0,9710,0,9714
XP_025267115.1,XP_011343544.1,0,9693,0,9696
XP_025267115.1,XP_011343545.1,0,9688,0,9696
XP_025267115.1,XP_011343546.1,0,9682,0,9694
XP_025267115.1,XP_011343547.1,0,9672,0,9685
XP_025267115.1,XP_026823768.1,0,9705,0,9710
XP_025267116.1,XP_011343539.1,0,9686,0,9690
XP_025267116.1,XP_011343542.1,0,9677,0,9681
XP_025267116.1,XP_011343543.1,0,9690,0,9695
XP_025267116.1,XP_011343544.1,0,9692,0,9696
XP_025267116.1,XP_011343545.1,0,9663,0,9676
XP_025267116.1,XP_011343546.1,0,9663,0,9669
XP_025267116.1,XP_011343547.1,0,9651,0,9663
XP_025267116.1,XP_026823768.1,0,9686,0,9690
XP_025267117.1,XP_011343539.1,0,9711,0,9718
XP_025267117.1,XP_011343542.1,0,9702,0,9706
XP_025267117.1,XP_011343543.1,0,9715,0,9722
XP_025267117.1,XP_011343544.1,0,9698,0,9705
XP_025267117.1,XP_011343545.1,0,9697,0,9701
