pogo,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_025073778.1,XP_011267844.1,5.00E-87,257,3.00E-87,257
XP_025073779.1,XP_011255721.2,0,814,0,802
XP_025073780.1,XP_025271402.1,0,2657,0,2550
XP_025073781.1,XP_025265122.1,2.00E-151,430,1.00E-152,432
XP_025073782.1,XP_025271408.1,0,678,0,700
XP_025073782.1,XP_025271409.1,0,674,0,695
XP_025073783.1,XP_011258088.1,0,805,0,805
XP_025073785.1,XP_011258088.1,0,805,0,805
XP_025073786.1,XP_011258089.1,0,747,0,747
XP_025073787.1,XP_011267465.1,0,963,0,963
XP_025073788.1,XP_025265190.1,0,607,0,608
XP_025073789.1,XP_025264181.1,0,1026,0,1026
XP_025073790.1,XP_011255139.1,0,1102,0,1083
XP_025073791.1,XP_011255139.1,0,1093,0,1074
XP_025073792.1,XP_019882917.1,1.00E-66,209,7.00E-67,209
XP_025073793.1,XP_019882917.1,3.00E-67,209,3.00E-67,209
XP_025073794.1,XP_011261660.1,0,543,0,543
XP_025073795.1,XP_011259195.1,8.00E-119,347,1.00E-118,347
XP_025073796.1,XP_025263766.1,0,639,0,625
XP_025073799.1,XP_025265192.1,6.00E-76,235,2.00E-76,235
XP_025073800.1,XP_011260509.1,0,1770,0,1766
XP_025073802.1,XP_011260029.2,0,950,0,994
XP_025073803.1,XP_025265606.1,1.00E-165,479,5.00E-159,462
XP_025073803.1,XP_025266097.1,5.00E-159,459,9.00E-153,442
XP_025073803.1,XP_025266913.1,5.00E-164,476,1.00E-157,459
XP_025073804.1,XP_025265179.1,0,657,0,659
XP_025073805.1,XP_011252593.1,0,1360,0,1289
XP_025073806.1,XP_011252591.1,0,665,0,657
XP_025073807.1,XP_011252596.2,0,571,0,583
XP_025073807.1,XP_011252597.2,0,586,0,583
XP_025073807.1,XP_011252598.2,0,571,0,583
XP_025073808.1,XP_011252595.1,0,740,0,740
XP_025073810.1,XP_011266955.1,0,1614,0,1614
XP_025073811.1,XP_011252590.1,3.00E-70,210,1.00E-69,208
XP_025073812.1,XP_025262644.1,0,1226,0,1189
XP_025073812.1,XP_025262647.1,0,1197,0,1152
XP_025073812.1,XP_025262649.1,0,1179,0,1148
XP_025073812.1,XP_025262650.1,0,1175,0,1138
XP_025073812.1,XP_025262651.1,0,1175,0,1138
XP_025073814.1,XP_011251615.2,3.00E-113,340,2.00E-113,340
XP_025073814.1,XP_011267011.2,3.00E-114,342,2.00E-114,342
XP_025073814.1,XP_011267648.2,3.00E-108,327,2.00E-108,327
XP_025073814.1,XP_025262792.1,3.00E-113,340,2.00E-113,340
XP_025073814.1,XP_025262794.1,5.00E-109,328,3.00E-109,328
XP_025073814.1,XP_025262796.1,1.00E-108,327,9.00E-109,327
XP_025073814.1,XP_025264561.1,2.00E-108,327,1.00E-108,327
XP_025073815.1,XP_011251615.2,3.00E-113,340,2.00E-113,340
XP_025073815.1,XP_011267011.2,3.00E-114,342,2.00E-114,342
XP_025073815.1,XP_011267648.2,3.00E-108,327,2.00E-108,327
XP_025073815.1,XP_025262792.1,3.00E-113,340,2.00E-113,340
XP_025073815.1,XP_025262794.1,5.00E-109,328,3.00E-109,328
XP_025073815.1,XP_025262796.1,1.00E-108,327,9.00E-109,327
XP_025073815.1,XP_025264561.1,2.00E-108,327,1.00E-108,327
XP_025073816.1,XP_011255220.1,6.00E-123,357,3.00E-122,356
XP_025073816.1,XP_011255221.1,6.00E-123,357,3.00E-122,356
XP_025073816.1,XP_011255222.1,6.00E-123,357,3.00E-122,356
XP_025073816.1,XP_025264549.1,6.00E-123,357,3.00E-122,356
XP_025073817.1,XP_011251411.1,0,659,0,684
XP_025073817.1,XP_025262710.1,0,657,0,683
XP_025073818.1,XP_011255894.1,0,1201,0,1197
XP_025073818.1,XP_011255895.1,0,1201,0,1197
XP_025073818.1,XP_011255896.1,0,1201,0,1197
XP_025073818.1,XP_011255899.1,0,1201,0,1197
XP_025073818.1,XP_025268815.1,0,1201,0,1197
XP_025073819.1,XP_011254439.1,6.00E-160,489,3.00E-160,489
XP_025073820.1,XP_025262929.1,7.00E-97,286,5.00E-97,286
XP_025073820.1,XP_025263676.1,4.00E-97,286,2.00E-97,286
XP_025073820.1,XP_025265713.1,1.00E-100,295,6.00E-101,295
XP_025073820.1,XP_025265755.1,3.00E-99,295,3.00E-99,295
XP_025073820.1,XP_025266169.1,2.00E-99,295,2.00E-99,295
XP_025073820.1,XP_025266345.1,2.00E-101,297,1.00E-101,297
XP_025073820.1,XP_025266461.1,1.00E-100,295,6.00E-101,295
XP_025073820.1,XP_025266657.1,2.00E-100,294,1.00E-100,294
XP_025073820.1,XP_025267508.1,7.00E-102,298,5.00E-102,298
XP_025073820.1,XP_025267774.1,1.00E-100,295,8.00E-101,295
XP_025073821.1,XP_011254374.1,0,1878,0,1891
XP_025073822.1,XP_011255875.1,0,664,0,643
XP_025073823.1,XP_011254386.1,0,815,0,815
XP_025073823.1,XP_011254395.1,0,805,0,803
XP_025073824.1,XP_011254386.1,0,805,0,804
XP_025073824.1,XP_011254395.1,0,812,0,812
XP_025073825.1,XP_011254252.1,0,2775,0,2778
XP_025073826.1,XP_025268836.1,4.00E-67,211,3.00E-29,112
XP_025073827.1,XP_011255879.1,0,597,0,597
XP_025073829.1,XP_011259015.1,0,727,0,727
XP_025073830.1,XP_011260640.1,0,937,0,927
XP_025073830.1,XP_011260641.1,0,937,0,927
XP_025073830.1,XP_025268361.1,0,915,0,905
XP_025073834.1,XP_025262186.1,0,1768,0,1768
XP_025073837.1,XP_011260639.1,0,1529,0,1509
XP_025073838.1,XP_011259007.1,0,1043,0,1043
XP_025073838.1,XP_025267201.1,0,1043,0,1043
XP_025073839.1,XP_011259007.1,0,1043,0,1043
XP_025073839.1,XP_025267201.1,0,1043,0,1043
XP_025073841.1,XP_011259003.1,7.00E-178,495,6.00E-178,494
XP_025073841.1,XP_011259005.1,9.00E-176,488,5.00E-176,488
XP_025073842.1,XP_011260973.1,1.00E-99,290,1.00E-99,290
XP_025073843.1,XP_011250948.1,0,941,0,917
XP_025073843.1,XP_011250958.1,0,894,0,871
XP_025073844.1,XP_025268365.1,0,795,0,805
XP_025073846.1,XP_011265279.1,0,626,0,626
XP_025073846.1,XP_011265280.1,0,633,0,633
XP_025073848.1,XP_011264822.2,0,7625,0,7592
XP_025073850.1,XP_011255990.1,0,2516,0,2566
XP_025073850.1,XP_011255994.1,0,2646,0,2646
XP_025073852.1,XP_011263894.1,0,1070,0,1080
XP_025073852.1,XP_011263896.1,0,1080,0,1091
XP_025073853.1,XP_011263894.1,0,1076,0,1084
XP_025073853.1,XP_011263896.1,0,1070,0,1080
XP_025073854.1,XP_025268630.1,0,1806,0,1785
XP_025073854.1,XP_025268631.1,0,1806,0,1785
XP_025073854.1,XP_025268632.1,0,1806,0,1785
XP_025073854.1,XP_025268633.1,0,1813,0,1791
XP_025073857.1,XP_011255971.1,0,850,0,846
XP_025073861.1,XP_019884567.1,0,2182,0,2165
XP_025073861.1,XP_025268697.1,0,2110,0,2095
XP_025073862.1,XP_011265422.1,0,1568,0,1568
XP_025073862.1,XP_011265423.1,0,1565,0,1565
XP_025073862.1,XP_011265426.1,0,1551,0,1551
XP_025073862.1,XP_011265428.1,0,1549,0,1549
XP_025073862.1,XP_025268638.1,0,1570,0,1570
XP_025073863.1,XP_011265422.1,0,1573,0,1573
XP_025073863.1,XP_011265423.1,0,1571,0,1571
XP_025073863.1,XP_011265426.1,0,1557,0,1557
XP_025073863.1,XP_011265428.1,0,1553,0,1553
XP_025073863.1,XP_025268638.1,0,1575,0,1575
XP_025073865.1,XP_011256007.2,3.00E-150,427,2.00E-150,427
XP_025073866.1,XP_011263876.1,0,846,0,840
XP_025073866.1,XP_011263877.1,0,827,0,823
XP_025073867.1,XP_011263878.1,0,956,0,956
XP_025073869.1,XP_011263885.1,2.00E-75,228,6.00E-76,229
XP_025073869.1,XP_025268714.1,2.00E-75,228,6.00E-76,229
XP_025073870.1,XP_025262244.1,0,581,0,537
XP_025073872.1,XP_011265403.1,0,946,0,969
XP_025073873.1,XP_011254093.1,0,2155,0,2155
XP_025073874.1,XP_025264304.1,2.00E-143,414,2.00E-143,414
XP_025073874.1,XP_025265443.1,3.00E-139,404,3.00E-139,404
XP_025073874.1,XP_025266668.1,1.00E-141,409,1.00E-141,409
XP_025073874.1,XP_025266912.1,7.00E-138,400,7.00E-138,400
XP_025073874.1,XP_025267665.1,8.00E-144,415,7.00E-144,415
XP_025073874.1,XP_025267669.1,3.00E-140,405,3.00E-140,405
XP_025073874.1,XP_025268018.1,5.00E-145,418,5.00E-145,418
XP_025073875.1,XP_019883003.1,0,1182,0,1182
XP_025073876.1,XP_025269747.1,0,514,0,514
XP_025073877.1,XP_025266581.1,4.00E-71,220,2.00E-72,223
XP_025073879.1,XP_025266613.1,0,880,0,856
XP_025073879.1,XP_025266614.1,0,876,0,852
XP_025073880.1,XP_011258418.1,0,3724,0,3702
XP_025073880.1,XP_011258419.1,0,3796,0,3743
XP_025073880.1,XP_011258420.1,0,3879,0,3879
XP_025073881.1,XP_011258418.1,0,3707,0,3684
XP_025073881.1,XP_011258419.1,0,3780,0,3726
XP_025073881.1,XP_011258420.1,0,3863,0,3863
XP_025073882.1,XP_011258419.1,0,3881,0,3881
XP_025073882.1,XP_011258420.1,0,3716,0,3699
XP_025073884.1,XP_011266915.1,0,1046,0,1045
XP_025073884.1,XP_011266916.1,0,1046,0,1045
XP_025073884.1,XP_011266917.1,0,1046,0,1045
XP_025073885.1,XP_025263811.1,0,3895,0,3895
XP_025073885.1,XP_025263812.1,0,3895,0,3895
XP_025073886.1,XP_011260012.2,0,1571,0,1558
XP_025073888.1,XP_011258440.1,0,1323,0,1300
XP_025073890.1,XP_011260068.1,3.00E-72,214,2.00E-72,214
XP_025073891.1,XP_011263385.1,0,1410,0,1408
XP_025073891.1,XP_011263386.1,0,1410,0,1408
XP_025073891.1,XP_011263387.1,0,1367,0,1365
XP_025073891.1,XP_019884477.1,0,1410,0,1408
XP_025073895.1,XP_025270355.1,6.00E-114,328,4.00E-114,328
XP_025073896.1,XP_011253342.1,3.00E-115,330,2.00E-115,330
XP_025073897.1,XP_025269881.1,3.00E-24,99,5.00E-24,99
XP_025073899.1,XP_025262878.1,0,2063,0,2053
XP_025073899.1,XP_025262885.1,0,2064,0,2055
XP_025073899.1,XP_025262894.1,0,2063,0,2055
XP_025073899.1,XP_025262897.1,0,2063,0,2055
XP_025073899.1,XP_025262899.1,0,2063,0,2055
XP_025073904.1,XP_011255776.2,0,1344,0,1331
XP_025073904.1,XP_011255777.2,0,1330,0,1315
XP_025073904.1,XP_011255778.2,0,1344,0,1332
XP_025073905.1,XP_011257488.1,0,783,0,783
XP_025073906.1,XP_025267672.1,0,1966,0,1971
XP_025073906.1,XP_025267695.1,0,1966,0,1971
XP_025073906.1,XP_025267724.1,0,1966,0,1971
XP_025073906.1,XP_025267759.1,0,1967,0,1968
XP_025073906.1,XP_025267804.1,0,1969,0,1903
XP_025073908.1,XP_011258444.1,0,1749,0,1737
XP_025073908.1,XP_011258445.1,0,1749,0,1737
XP_025073908.1,XP_011258446.1,0,1766,0,1755
XP_025073909.1,XP_011258450.1,5.00E-123,352,4.00E-124,355
XP_025073909.1,XP_011258451.1,5.00E-123,352,4.00E-124,355
XP_025073910.1,XP_011258450.1,5.00E-123,352,4.00E-124,355
XP_025073910.1,XP_011258451.1,5.00E-123,352,4.00E-124,355
XP_025073913.1,XP_011267868.1,0,6953,0,6953
XP_025073913.1,XP_011267869.1,0,6953,0,6953
XP_025073914.1,XP_019883751.1,0,979,0,979
XP_025073914.1,XP_025265769.1,0,979,0,979
XP_025073918.1,XP_011266365.1,0,1386,0,1386
XP_025073918.1,XP_011266366.1,0,1400,0,1400
XP_025073918.1,XP_011266367.1,0,1400,0,1400
XP_025073918.1,XP_011266368.1,0,1386,0,1386
XP_025073918.1,XP_011266369.1,0,1384,0,1384
XP_025073919.1,XP_025268859.1,0,918,0,918
XP_025073920.1,XP_025269364.1,0,3919,0,3906
XP_025073920.1,XP_025269365.1,0,3866,0,3854
XP_025073920.1,XP_025269366.1,0,3874,0,3865
XP_025073920.1,XP_025269367.1,0,3850,0,3840
XP_025073921.1,XP_025269364.1,0,3888,0,3875
XP_025073921.1,XP_025269365.1,0,3835,0,3823
XP_025073921.1,XP_025269366.1,0,3842,0,3830
XP_025073921.1,XP_025269367.1,0,3818,0,3806
XP_025073922.1,XP_025269364.1,0,3925,0,3914
XP_025073922.1,XP_025269365.1,0,3871,0,3861
XP_025073922.1,XP_025269366.1,0,3882,0,3873
XP_025073922.1,XP_025269367.1,0,3857,0,3850
XP_025073923.1,XP_025269364.1,0,3897,0,3881
XP_025073923.1,XP_025269365.1,0,3837,0,3827
XP_025073923.1,XP_025269366.1,0,3849,0,3838
XP_025073923.1,XP_025269367.1,0,3825,0,3813
XP_025073924.1,XP_025269364.1,0,3895,0,3880
XP_025073924.1,XP_025269365.1,0,3872,0,3862
XP_025073924.1,XP_025269366.1,0,3850,0,3840
XP_025073924.1,XP_025269367.1,0,3858,0,3848
XP_025073925.1,XP_025269364.1,0,3902,0,3889
XP_025073925.1,XP_025269365.1,0,3878,0,3864
XP_025073925.1,XP_025269366.1,0,3857,0,3850
XP_025073925.1,XP_025269367.1,0,3864,0,3853
XP_025073926.1,XP_025269364.1,0,3901,0,3889
XP_025073926.1,XP_025269365.1,0,3855,0,3846
XP_025073926.1,XP_025269366.1,0,3856,0,3846
XP_025073926.1,XP_025269367.1,0,3831,0,3823
XP_025073927.1,XP_025269364.1,0,3870,0,3856
XP_025073927.1,XP_025269365.1,0,3822,0,3809
XP_025073927.1,XP_025269366.1,0,3825,0,3812
XP_025073927.1,XP_025269367.1,0,3801,0,3788
XP_025073928.1,XP_025269364.1,0,3896,0,3885
XP_025073928.1,XP_025269365.1,0,3879,0,3868
XP_025073928.1,XP_025269366.1,0,3855,0,3844
XP_025073928.1,XP_025269367.1,0,3827,0,3819
XP_025073929.1,XP_025269364.1,0,3865,0,3854
XP_025073929.1,XP_025269365.1,0,3814,0,3805
XP_025073929.1,XP_025269366.1,0,3888,0,3877
XP_025073929.1,XP_025269367.1,0,3863,0,3851
XP_025073930.1,XP_025269364.1,0,3877,0,3864
XP_025073930.1,XP_025269365.1,0,3861,0,3849
XP_025073930.1,XP_025269366.1,0,3830,0,3822
XP_025073930.1,XP_025269367.1,0,3838,0,3828
XP_025073931.1,XP_025269364.1,0,3871,0,3859
XP_025073931.1,XP_025269365.1,0,3888,0,3877
XP_025073931.1,XP_025269366.1,0,3827,0,3818
XP_025073931.1,XP_025269367.1,0,3833,0,3824
XP_025073932.1,XP_025269364.1,0,3875,0,3863
XP_025073932.1,XP_025269365.1,0,3818,0,3808
XP_025073932.1,XP_025269366.1,0,3895,0,3883
XP_025073932.1,XP_025269367.1,0,3870,0,3861
XP_025073933.1,XP_025269364.1,0,3875,0,3863
XP_025073933.1,XP_025269365.1,0,3853,0,3842
XP_025073933.1,XP_025269366.1,0,3832,0,3821
XP_025073933.1,XP_025269367.1,0,3807,0,3797
XP_025073934.1,XP_025269364.1,0,3818,0,3803
XP_025073934.1,XP_025269365.1,0,3828,0,3815
XP_025073934.1,XP_025269366.1,0,3774,0,3763
XP_025073934.1,XP_025269367.1,0,3783,0,3770
XP_025073935.1,XP_025269364.1,0,3845,0,3832
XP_025073935.1,XP_025269365.1,0,3827,0,3818
XP_025073935.1,XP_025269366.1,0,3867,0,3853
XP_025073935.1,XP_025269367.1,0,3841,0,3829
XP_025073936.1,XP_025269364.1,0,3809,0,3798
XP_025073936.1,XP_025269365.1,0,3795,0,3784
XP_025073936.1,XP_025269366.1,0,3831,0,3821
XP_025073936.1,XP_025269367.1,0,3808,0,3798
XP_025073937.1,XP_025269364.1,0,3821,0,3812
XP_025073937.1,XP_025269365.1,0,3803,0,3790
XP_025073937.1,XP_025269366.1,0,3845,0,3833
XP_025073937.1,XP_025269367.1,0,3820,0,3809
XP_025073938.1,XP_025269364.1,0,3840,0,3829
XP_025073938.1,XP_025269365.1,0,3821,0,3811
XP_025073938.1,XP_025269366.1,0,3862,0,3851
XP_025073938.1,XP_025269367.1,0,3869,0,3859
XP_025073944.1,XP_011255261.1,0,3790,0,3767
XP_025073947.1,XP_011253490.1,3.00E-60,185,6.00E-63,191
XP_025073948.1,XP_011253143.3,3.00E-139,406,3.00E-138,403
XP_025073948.1,XP_025270176.1,2.00E-143,417,2.00E-144,419
XP_025073948.1,XP_025270178.1,2.00E-139,407,6.00E-145,420
XP_025073948.1,XP_025270179.1,1.00E-143,417,6.00E-139,405
XP_025073949.1,XP_025270100.1,3.00E-137,402,1.00E-139,407
XP_025073949.1,XP_025270176.1,4.00E-136,399,2.00E-140,409
XP_025073949.1,XP_025270179.1,5.00E-137,401,3.00E-137,401
XP_025073954.1,XP_025270218.1,6.00E-51,164,4.00E-51,164
XP_025073961.1,XP_025264204.1,0,1420,0,1415
XP_025073962.1,XP_011259154.1,0,803,0,803
XP_025073962.1,XP_011259155.1,0,803,0,803
XP_025073962.1,XP_011259156.1,0,803,0,803
XP_025073962.1,XP_025264220.1,0,803,0,803
XP_025073968.1,XP_011259186.1,4.00E-139,419,3.00E-139,419
XP_025073968.1,XP_025264274.1,2.00E-139,419,2.00E-139,419
XP_025073969.1,XP_025262009.1,4.00E-32,115,3.00E-32,115
XP_025073971.1,XP_025264099.1,0,1107,0,1098
XP_025073972.1,XP_011256013.1,2.00E-43,143,5.00E-35,121
XP_025073973.1,XP_011256013.1,2.00E-43,143,5.00E-35,121
XP_025073974.1,XP_011256013.1,2.00E-43,143,5.00E-35,121
XP_025073975.1,XP_011256020.1,0,707,0,707
XP_025073976.1,XP_019885152.2,0,2191,0,2180
XP_025073976.1,XP_025262126.1,0,2115,0,2107
XP_025073976.1,XP_025262127.1,0,2098,0,2089
XP_025073982.1,XP_011253353.1,0,635,0,635
XP_025073982.1,XP_011253354.1,0,629,0,629
XP_025073982.1,XP_011253355.1,0,619,0,619
XP_025073983.1,XP_025263603.1,0,533,0,532
XP_025073989.1,XP_019884456.1,1.00E-172,493,1.00E-170,488
XP_025073989.1,XP_019884457.1,2.00E-173,490,2.00E-173,490
XP_025073990.1,XP_019884332.1,5.00E-66,218,9.00E-60,201
XP_025073990.1,XP_025267586.1,3.00E-67,221,5.00E-61,204
XP_025073991.1,XP_011259958.1,4.00E-117,333,3.00E-117,333
XP_025073991.1,XP_025263863.1,4.00E-117,333,3.00E-117,333
XP_025073993.1,XP_011255560.1,1.00E-102,301,1.00E-102,301
XP_025073995.1,XP_011250838.1,3.00E-51,163,2.00E-51,163
XP_025073995.1,XP_025267057.1,3.00E-51,163,2.00E-51,163
XP_025073995.1,XP_025267058.1,3.00E-51,163,2.00E-51,163
XP_025073996.1,XP_011250838.1,3.00E-51,163,2.00E-51,163
XP_025073996.1,XP_025267057.1,3.00E-51,163,2.00E-51,163
XP_025073996.1,XP_025267058.1,3.00E-51,163,2.00E-51,163
XP_025073998.1,XP_019882034.1,6.00E-47,150,5.00E-47,150
XP_025074000.1,XP_011250868.1,0,724,0,742
XP_025074000.1,XP_019882047.1,0,724,0,742
XP_025074001.1,XP_011250868.1,0,724,0,742
XP_025074001.1,XP_019882047.1,0,724,0,742
XP_025074002.1,XP_011250868.1,0,724,0,742
XP_025074002.1,XP_019882047.1,0,724,0,742
XP_025074003.1,XP_011250868.1,0,724,0,742
XP_025074003.1,XP_019882047.1,0,724,0,742
XP_025074005.1,XP_011250832.1,0,759,0,759
XP_025074006.1,XP_025263501.1,2.00E-165,473,2.00E-169,483
XP_025074007.1,XP_025263503.1,3.00E-155,449,4.00E-152,441
XP_025074009.1,XP_025263484.1,1.00E-56,185,6.00E-57,185
XP_025074011.1,XP_011259304.1,0,676,0,721
XP_025074012.1,XP_011256894.1,0,1160,0,1160
XP_025074013.1,XP_011256894.1,0,1162,0,1162
XP_025074014.1,XP_025267659.1,1.00E-139,396,8.00E-140,396
XP_025074014.1,XP_025267660.1,1.00E-139,396,8.00E-140,396
XP_025074015.1,XP_011256745.2,7.00E-111,338,1.00E-145,426
XP_025074015.1,XP_011256754.2,5.00E-111,338,8.00E-146,426
XP_025074015.1,XP_011256764.2,5.00E-111,338,8.00E-146,426
XP_025074016.1,XP_011256837.1,0,874,0,874
XP_025074018.1,XP_025263478.1,5.00E-102,305,4.00E-102,305
XP_025074018.1,XP_025263479.1,2.00E-100,301,2.00E-100,301
XP_025074023.1,XP_025263471.1,0,527,0,548
XP_025074026.1,XP_025263489.1,0,1251,0,1251
XP_025074027.1,XP_011257748.1,0,1373,0,1373
XP_025074027.1,XP_019883339.1,0,1415,0,1415
XP_025074029.1,XP_011269882.1,0,706,0,713
XP_025074029.1,XP_025269393.1,0,699,0,706
XP_025074031.1,XP_011250441.1,0,739,0,739
XP_025074031.1,XP_011250447.1,0,739,0,739
XP_025074031.1,XP_011250450.1,0,740,0,740
XP_025074032.1,XP_011250441.1,0,739,0,739
XP_025074032.1,XP_011250447.1,0,739,0,739
XP_025074032.1,XP_011250450.1,0,746,0,746
XP_025074033.1,XP_011250441.1,0,739,0,739
XP_025074033.1,XP_011250447.1,0,739,0,739
XP_025074033.1,XP_011250450.1,0,739,0,739
XP_025074037.1,XP_025269624.1,0,954,0,971
XP_025074040.1,XP_025263268.1,0,3518,0,3541
XP_025074040.1,XP_025263269.1,0,3447,0,3465
XP_025074043.1,XP_011259434.1,0,659,0,659
XP_025074045.1,XP_011267041.1,0,800,0,776
XP_025074045.1,XP_011267042.1,0,766,0,742
XP_025074046.1,XP_019885094.2,0,544,0,580
XP_025074047.1,XP_011262930.1,0,1559,0,1558
XP_025074047.1,XP_011263010.1,0,1548,0,1548
XP_025074047.1,XP_011263087.1,0,1502,0,1501
XP_025074047.1,XP_011263158.1,0,1502,0,1501
XP_025074047.1,XP_011263244.1,0,1502,0,1501
XP_025074047.1,XP_011263333.1,0,1558,0,1558
XP_025074047.1,XP_019884289.2,0,1499,0,1498
XP_025074047.1,XP_025265171.1,0,1499,0,1498
XP_025074047.1,XP_025265172.1,0,1488,0,1488
XP_025074047.1,XP_025265173.1,0,1499,0,1498
XP_025074047.1,XP_025265174.1,0,1499,0,1498
XP_025074048.1,XP_011264040.1,0,2312,0,2311
XP_025074049.1,XP_011254310.1,0,1769,0,1769
XP_025074049.1,XP_011254314.1,0,1784,0,1784
XP_025074049.1,XP_025263128.1,0,1763,0,1763
XP_025074049.1,XP_025263129.1,0,1763,0,1763
XP_025074049.1,XP_025263130.1,0,1770,0,1770
XP_025074049.1,XP_025263131.1,0,1769,0,1769
XP_025074049.1,XP_025263132.1,0,1776,0,1776
XP_025074052.1,XP_025264424.1,0,1429,0,1440
XP_025074052.1,XP_025264425.1,0,1429,0,1440
XP_025074053.1,XP_011267028.1,0,952,0,952
XP_025074054.1,XP_019885102.2,0,9073,0,9086
XP_025074055.1,XP_025263113.1,0,3492,0,3507
XP_025074055.1,XP_025263114.1,0,3494,0,3511
XP_025074055.1,XP_025263115.1,0,3528,0,3543
XP_025074055.1,XP_025263116.1,0,3386,0,3432
XP_025074057.1,XP_011257658.1,0,657,0,657
XP_025074057.1,XP_011257660.1,0,691,0,691
XP_025074057.1,XP_011257661.1,0,691,0,691
XP_025074057.1,XP_025265953.1,0,691,0,691
XP_025074057.1,XP_025265954.1,0,691,0,691
XP_025074058.1,XP_025265771.1,0,1023,0,1023
XP_025074059.1,XP_025265771.1,0,1023,0,1023
XP_025074060.1,XP_025265771.1,0,1023,0,1023
XP_025074061.1,XP_011261036.1,0,717,0,717
XP_025074061.1,XP_011261037.1,0,717,0,717
XP_025074061.1,XP_011261038.1,0,717,0,717
XP_025074061.1,XP_011261039.1,0,717,0,717
XP_025074061.1,XP_019883978.1,0,717,0,717
XP_025074061.1,XP_019883979.1,0,717,0,717
XP_025074062.1,XP_011264375.1,0,2948,0,2967
XP_025074062.1,XP_011264376.1,0,2972,0,2963
XP_025074062.1,XP_011264379.1,0,2932,0,2952
XP_025074062.1,XP_011264380.1,0,2918,0,2940
XP_025074062.1,XP_011264381.1,0,2867,0,2882
XP_025074062.1,XP_011264382.1,0,2903,0,2923
XP_025074063.1,XP_011264383.1,0,2722,0,2698
XP_025074063.1,XP_011264384.1,0,2711,0,2689
XP_025074063.1,XP_011264385.1,0,2758,0,2734
XP_025074063.1,XP_011264386.1,0,2727,0,2706
XP_025074063.1,XP_011264387.1,0,2700,0,2679
XP_025074063.1,XP_011264388.1,0,2690,0,2667
XP_025074063.1,XP_011264389.1,0,2706,0,2685
XP_025074063.1,XP_019884633.1,0,2697,0,2672
XP_025074064.1,XP_011264383.1,0,2711,0,2689
XP_025074064.1,XP_011264384.1,0,2702,0,2678
XP_025074064.1,XP_011264385.1,0,2747,0,2724
XP_025074064.1,XP_011264386.1,0,2700,0,2679
XP_025074064.1,XP_011264387.1,0,2720,0,2698
XP_025074064.1,XP_011264388.1,0,2710,0,2687
XP_025074064.1,XP_011264389.1,0,2708,0,2687
XP_025074064.1,XP_019884633.1,0,2697,0,2675
XP_025074066.1,XP_025265875.1,0,1011,0,1018
XP_025074067.1,XP_011257677.1,0,2374,0,2394
XP_025074067.1,XP_011257678.1,0,2326,0,2349
XP_025074068.1,XP_019883349.1,0,1081,0,1081
XP_025074070.1,XP_025265966.1,1.00E-69,211,6.00E-70,211
XP_025074071.1,XP_011268810.1,0,972,0,1007
XP_025074071.1,XP_011268811.1,0,972,0,1008
XP_025074072.1,XP_011268810.1,0,972,0,1007
XP_025074072.1,XP_011268811.1,0,972,0,1008
XP_025074073.1,XP_011268810.1,0,972,0,1006
XP_025074073.1,XP_011268811.1,0,974,0,1006
XP_025074074.1,XP_011264402.1,0,7046,0,7046
XP_025074074.1,XP_011264403.1,0,7046,0,7046
XP_025074074.1,XP_011264405.1,0,7046,0,7046
XP_025074075.1,XP_011264402.1,0,7046,0,7046
XP_025074075.1,XP_011264403.1,0,7046,0,7046
XP_025074075.1,XP_011264405.1,0,7046,0,7046
XP_025074076.1,XP_019884632.1,0,3313,0,3313
XP_025074077.1,XP_011260339.1,1.00E-23,92,1.00E-23,92
XP_025074077.1,XP_011260340.1,3.00E-24,93.6,2.00E-24,93.6
XP_025074078.1,XP_011261493.1,0,2192,0,2167
XP_025074078.1,XP_011261494.1,0,2198,0,2171
XP_025074078.1,XP_011261495.1,0,2193,0,2165
XP_025074078.1,XP_011261497.1,0,2197,0,2169
XP_025074078.1,XP_011261498.1,0,2197,0,2169
XP_025074078.1,XP_011261499.1,0,2197,0,2169
XP_025074078.1,XP_019884079.1,0,2192,0,2167
XP_025074078.1,XP_025271289.1,0,2197,0,2169
XP_025074078.1,XP_025271290.1,0,2197,0,2169
XP_025074078.1,XP_025271291.1,0,2197,0,2169
XP_025074079.1,XP_025271293.1,2.00E-68,210,8.00E-69,210
XP_025074081.1,XP_011257957.1,0,2272,0,2278
XP_025074082.1,XP_011263171.1,0,519,0,519
XP_025074082.1,XP_011263172.1,0,520,0,520
XP_025074083.1,XP_011252522.1,0,2355,0,2355
XP_025074083.1,XP_019882402.1,0,2368,0,2368
XP_025074083.1,XP_019882403.1,0,2368,0,2368
XP_025074083.1,XP_019882404.1,0,2372,0,2372
XP_025074083.1,XP_019882405.1,0,2362,0,2362
XP_025074083.1,XP_019882406.1,0,2348,0,2348
XP_025074083.1,XP_019882407.1,0,2350,0,2350
XP_025074083.1,XP_019882408.1,0,2348,0,2348
XP_025074083.1,XP_019882410.1,0,2328,0,2328
XP_025074083.1,XP_019882411.1,0,2327,0,2327
XP_025074083.1,XP_019882412.1,0,2311,0,2311
XP_025074083.1,XP_019882413.1,0,2309,0,2309
